Linux 6.8.0-87-generic (jschoi) 	09/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:37 PM  1000   1887023    5.00    3.00    0.00    0.00    8.00     3   4368.00      0.00 2595516  166220   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:38 PM  1000   1887023   24.00    4.00    0.00    0.00   28.00     3   8163.00      0.00 2596404  193668   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:39 PM  1000   1887023   22.00    4.00    0.00    0.00   26.00     3   4972.00      0.00 2598284  201276   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:40 PM  1000   1887023   20.00    4.00    0.00    0.00   24.00    14   5228.00      0.00 2596484  206112   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:41 PM  1000   1887023   25.00    3.00    0.00    0.00   28.00     8   1533.00      0.00 2597132  209588   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:42 PM  1000   1887023   19.00    3.00    0.00    0.00   22.00     2   2350.00      0.00 2595552  213668   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:43 PM  1000   1887023   22.00    4.00    0.00    0.00   26.00     8   1518.00      0.00 2595552  210772   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:44 PM  1000   1887023   19.00    3.00    0.00    0.00   22.00    10   2528.00      0.00 2595552  213052   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:45 PM  1000   1887023   24.00    2.00    0.00    0.00   26.00    14   1015.00      0.00 2595552  213304   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:46 PM  1000   1887023   24.00    3.00    0.00    0.00   27.00    14   1907.00      0.00 2595552  213428   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:47 PM  1000   1887023   23.00    3.00    0.00    0.00   26.00     0   1478.00      0.00 2595552  217424   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:48 PM  1000   1887023   24.00    3.00    0.00    0.00   27.00     0    970.00      0.00 2597164  219336   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:49 PM  1000   1887023   19.00    2.00    0.00    0.00   21.00     0   1133.00      0.00 2597648  220628   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:50 PM  1000   1887023   21.00    3.00    0.00    0.00   24.00     2   1295.00      0.00 2597744  216756   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:51 PM  1000   1887023   24.00    2.00    0.00    0.00   26.00     2   1900.00      0.00 2596156  215348   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:52 PM  1000   1887023   21.00    3.00    0.00    0.00   24.00     4   1329.00      0.00 2597776  217244   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
