Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:16 PM  1000    149243    5.00    2.00    0.00    0.00    7.00    14   4422.00      0.00 2663892  166016   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:17 PM  1000    149243   31.00    3.00    0.00    0.00   34.00     0   9114.00      0.00 2663892  198456   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:18 PM  1000    149243   15.00    3.00    0.00    0.00   18.00     8   3689.00      0.00 2665604  213432   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:19 PM  1000    149243   25.00    2.00    0.00    0.00   27.00     0   1661.00      0.00 2662864  210944   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:20 PM  1000    149243   30.00    2.00    0.00    0.00   32.00     8   2924.00      0.00 2664448  215520   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:21 PM  1000    149243   27.00    2.00    0.00    0.00   29.00     2   2637.00      0.00 2662976  218196   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:22 PM  1000    149243   23.00    1.00    0.00    0.00   24.00     6   2114.00      0.00 2663856  218184   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:23 PM  1000    149243   26.00    3.00    0.00    0.00   29.00     6   1582.00      0.00 2665264  218284   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:24 PM  1000    149243   27.00    2.00    0.00    0.00   29.00     4   2171.00      0.00 2666580  217172   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:25 PM  1000    149243   30.00    2.00    0.00    0.00   32.00     4   1618.00      0.00 2666580  219624   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:26 PM  1000    149243   24.00    2.00    0.00    0.00   26.00     6   1094.00      0.00 2666728  216604   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:27 PM  1000    149243   28.00    3.00    0.00    0.00   31.00     4   3501.00      0.00 2666728  220860   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:28 PM  1000    149243   23.00    3.00    0.00    0.00   26.00    10    734.00      0.00 2666728  223740   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:29 PM  1000    149243   25.00    2.00    0.00    0.00   27.00     4   1426.00      0.00 2666728  224748   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:30 PM  1000    149243   25.00    2.00    0.00    0.00   27.00    10   1009.00      0.00 2669760  227388   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:31 PM  1000    149243   27.00    2.00    0.00    0.00   29.00     6    328.00      0.00 2670596  228732   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:43:32 PM  1000    149243   28.00    1.00    0.00    0.00   29.00    12    620.00      0.00 2669640  227692   0.70  fastlio_mapping

