Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:40 PM  1000    152484    7.00    2.00    0.00    0.00    9.00    12   4899.00      0.00 2661068  168028   0.52  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:41 PM  1000    152484   24.00    2.00    0.00    0.00   26.00    14   6345.00      0.00 2663260  185848   0.57  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:42 PM  1000    152484   15.00    3.00    0.00    0.00   18.00    14   4535.00      0.00 2663260  195292   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:43 PM  1000    152484   26.00    2.00    0.00    0.00   28.00     0   3382.00      0.00 2663260  201164   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:44 PM  1000    152484   26.00    2.00    0.00    0.00   28.00     2   3465.00      0.00 2661848  207064   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:45 PM  1000    152484   25.00    2.00    0.00    0.00   27.00    12   2287.00      0.00 2661900  210436   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:46 PM  1000    152484   28.00    3.00    0.00    0.00   31.00    12   3535.00      0.00 2665000  217704   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:47 PM  1000    152484   27.00    2.00    0.00    0.00   29.00    12   1610.00      0.00 2665000  218104   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:48 PM  1000    152484   22.00    2.00    0.00    0.00   24.00    12   2272.00      0.00 2665000  215288   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:49 PM  1000    152484   28.00    2.00    0.00    0.00   30.00    14   2631.00      0.00 2665000  215688   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:50 PM  1000    152484   23.00    3.00    0.00    0.00   26.00    10   1745.00      0.00 2665000  213068   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:51 PM  1000    152484   27.00    2.00    0.00    0.00   29.00    15   2826.00      0.00 2665000  218936   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:52 PM  1000    152484   25.00    2.00    0.00    0.00   27.00     1   1867.00      0.00 2665000  216620   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:53 PM  1000    152484   24.00    2.00    0.00    0.00   26.00     1   2431.00      0.00 2665000  221436   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:54 PM  1000    152484   24.00    2.00    0.00    0.00   26.00     2   1927.00      0.00 2667476  226608   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:55 PM  1000    152484   25.00    1.00    0.00    0.00   26.00     4    584.00      0.00 2667968  226892   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:49:56 PM  1000    152484   22.00    2.00    0.00    0.00   24.00     6    887.00      0.00 2667976  225152   0.69  fastlio_mapping

