Linux 6.8.0-87-generic (jschoi) 	09/07/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:31 PM  1000   2752717    7.00    2.00    0.00    0.00    9.00    12   6155.00      0.00 2595080  169892   0.52  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:32 PM  1000   2752717   38.00    2.00    0.00    0.00   40.00     2   8102.00      0.00 2596140  197412   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:33 PM  1000   2752717   29.00    2.00    0.00    0.00   31.00     8   4140.00      0.00 2597744  209836   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:34 PM  1000   2752717   29.00    2.00    0.00    0.00   31.00    10   1934.00      0.00 2597484  212760   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:35 PM  1000   2752717   34.00    1.00    0.00    0.00   35.00    12   2799.00      0.00 2596964  222460   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:36 PM  1000   2752717   30.00    2.00    0.00    0.00   32.00    15   2043.00      0.00 2598408  219736   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:37 PM  1000   2752717   33.00    2.00    0.00    0.00   35.00     2   1670.00      0.00 2598644  220492   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:38 PM  1000   2752717   31.00    1.00    0.00    0.00   32.00    15   1486.00      0.00 2598884  223688   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:39 PM  1000   2752717   32.00    1.00    0.00    0.00   33.00     0   1470.00      0.00 2599128  226116   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:40 PM  1000   2752717   32.00    1.00    0.00    0.00   33.00    15   1698.00      0.00 2601268  228744   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:41 PM  1000   2752717   31.00    2.00    0.00    0.00   33.00    14   1863.00      0.00 2603428  233748   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:42 PM  1000   2752717   35.00    2.00    0.00    0.00   37.00     0    859.00      0.00 2603676  234308   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:43 PM  1000   2752717   36.00    1.00    0.00    0.00   37.00    10    879.00      0.00 2603932  234824   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:44 PM  1000   2752717   32.00    1.00    0.00    0.00   33.00     4   1707.00      0.00 2604204  238452   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:45 PM  1000   2752717   37.00    2.00    0.00    0.00   39.00     4   1282.00      0.00 2604492  239808   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:31:46 PM  1000   2752717   33.00    2.00    0.00    0.00   35.00     6   1389.00      0.00 2604764  241592   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
