relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,2977,0,11961,8007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002487970,nan,nan,nan,nan,0,nan
0.099001169,20064,3216,0,12088,7976,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.266117096,18,0.000000000,nan,nan,nan,0.148929015,nan,nan,nan,nan,0,nan
0.199111462,19968,3044,0,12000,7968,16920,5369,nan,nan,nan,nan,9021,7899,3392,1977,2.475963039,1.887692803,nan,nan,8.145332336,21,0.000000000,nan,nan,0.000000000,9.225093003,nan,nan,nan,nan,0,0.100000000
0.299040556,20064,3261,0,12148,7916,16799,5271,5222,5224,3308,1916,8947,7852,3331,1940,2.483530569,1.803204944,1520.622726964,4552.919549233,7.922887802,19,0.000000000,nan,nan,0.000000000,30.125840043,19.058205944,0.567656942,3.542335995,20.985598036,0,0.100000000
0.399035692,19968,3188,0,12000,7968,16776,5284,4974,4974,3092,1882,8877,7899,3274,2010,2.475144609,1.864219349,1302.912183983,4717.371860329,7.870197296,22,0.000000000,nan,nan,0.000000000,39.448650961,25.844185031,0.578444044,1.556486008,27.666224982,0,0.100000000
0.499911547,20064,3227,0,11983,8081,16833,5209,4442,4441,2697,1744,8823,8010,3234,1975,2.491915301,1.792369272,1064.574159808,4402.980457342,7.315158844,18,0.000000000,nan,nan,0.000000000,35.410929006,28.339577024,0.710711000,0.794640975,30.537080951,0,0.100000000
0.599087477,19968,3275,0,12018,7950,16689,5185,4205,4208,2524,1684,8811,7878,3194,1991,2.479140737,1.833312286,906.207912855,4527.861268193,9.237766266,22,0.000000000,nan,nan,0.000000000,24.228836002,14.748473070,0.521363108,0.775740016,16.625130025,0,0.100000000
0.699386597,20064,3306,0,12043,8021,16754,5310,3923,3916,2292,1624,8811,7943,3334,1976,2.481367583,1.825072917,828.554276008,4195.874621680,7.504940033,18,0.000000000,nan,nan,0.000000000,20.277517964,15.278751962,0.468049024,0.438499032,16.757151985,0,0.100000000
0.799233675,19968,3348,0,12085,7883,16616,5276,3749,3756,2200,1556,8801,7815,3340,1936,2.484101891,1.818750468,783.150204188,4398.913737319,7.988452911,22,0.000000000,nan,nan,0.000000000,33.314389002,23.922159045,0.526151038,0.418113021,25.603198970,0,0.100000000
0.898989677,19968,3214,0,12049,7919,16750,5315,3680,3685,2165,1520,8907,7843,3383,1932,2.490995087,1.776614988,743.032579628,4035.160070180,5.773305893,20,0.000000000,nan,nan,0.000000000,24.692839012,14.077628963,0.451623928,0.354234013,15.529748984,0,0.100000000
1.001548529,19680,3322,0,11986,7694,16354,5280,3630,3637,2171,1466,8727,7627,3366,1914,2.531835316,1.767251755,781.898587124,3827.854177882,5.585670471,6,0.000000000,nan,nan,0.000000000,25.219075964,20.559825993,0.676042982,0.360173057,23.002313043,0,0.100000000
1.099423885,20448,3191,0,12469,7979,17253,5370,3559,3561,2126,1435,9346,7907,3463,1907,2.435314155,1.792143376,737.480138382,3438.875447357,8.004426956,33,0.000000000,nan,nan,0.000000000,43.993433996,31.838462048,0.663240964,0.419490971,34.001665947,0,0.100000000
