relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,20064,3216,0,12088,7976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010834017,nan,nan,nan,nan,0,nan
0.100110292,19968,3044,0,12000,7968,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.145332336,21,0.000000000,nan,nan,nan,0.072881987,nan,nan,nan,nan,0,nan
0.200039387,20064,3261,0,12148,7916,16799,5271,nan,nan,nan,nan,8947,7852,3331,1940,2.483530569,1.803204944,nan,nan,7.922887802,19,0.000000000,nan,nan,0.000000000,2.783146978,nan,nan,nan,nan,0,0.100000000
0.300034523,19968,3188,0,12000,7968,16776,5284,5257,5257,3256,2001,8877,7899,3274,2010,2.475144609,1.864219349,1468.531430130,4912.306325947,7.870197296,22,0.000000000,nan,nan,0.000000000,40.890798031,24.715488078,0.539939036,3.933704982,26.637500967,0,0.100000000
0.400910378,20064,3227,0,11983,8081,16833,5209,4564,4578,2848,1730,8823,8010,3234,1975,2.491915301,1.792369272,1089.257274679,4748.506234320,7.315158844,18,0.000000000,nan,nan,0.000000000,26.535123005,17.297193001,0.624210923,1.374982996,19.384722982,0,0.100000000
0.500086308,19968,3275,0,12018,7950,16689,5185,3954,3948,2398,1550,8811,7878,3194,1991,2.479140737,1.833312286,896.607234460,4275.456947901,9.237766266,22,0.000000000,nan,nan,0.000000000,32.189791964,21.573360020,0.580193941,0.704937032,23.562948976,0,0.100000000
0.600385427,20064,3306,0,12043,8021,16754,5310,3975,3971,2464,1507,8811,7943,3334,1976,2.481367583,1.825072917,885.738533228,4275.590331948,7.504940033,18,0.000000000,nan,nan,0.000000000,30.482798000,24.133726023,0.512367929,0.553741003,25.991168979,0,0.100000000
0.700232506,19968,3348,0,12085,7883,16616,5276,3861,3871,2396,1475,8801,7815,3340,1936,2.484101891,1.818750468,880.328121937,4336.822791932,7.988452911,22,0.000000000,nan,nan,0.000000000,26.820085011,18.950269965,0.539137051,0.516440952,20.768518036,0,0.100000000
0.799988508,19968,3214,0,12049,7919,16750,5315,3722,3717,2314,1403,8907,7843,3383,1932,2.490995087,1.776614988,845.330009246,3850.020418555,5.773305893,20,0.000000000,nan,nan,0.000000000,32.982325007,22.891592002,0.426938990,0.439341005,24.309640983,0,0.100000000
0.902547359,19680,3322,0,11986,7694,16354,5280,3623,3627,2204,1423,8727,7627,3366,1914,2.531835316,1.767251755,854.727076467,3693.183264923,5.585670471,6,0.000000000,nan,nan,0.000000000,18.842280027,15.194724081,0.437440060,0.431527966,16.686499002,0,0.100000000
1.000422716,20448,3191,0,12469,7979,17253,5370,3545,3557,2187,1370,9346,7907,3463,1907,2.435314155,1.792143376,850.089584845,3360.988627334,8.004426956,33,0.000000000,nan,nan,0.000000000,32.406840008,23.281516973,0.414417009,0.331778021,24.774995982,0,0.100000000
1.101619959,20064,3469,0,12273,7791,16591,5198,3394,3391,2087,1304,8872,7719,3340,1858,2.505903453,1.754862119,828.387081048,3412.934321814,6.994009018,18,0.000000000,nan,nan,0.000000000,30.414433975,20.354120061,0.436122937,0.410700042,21.917209961,0,0.100000000
1.199991941,19776,2827,0,11873,7903,16945,5282,3251,3248,1985,1263,9113,7832,3420,1862,2.469233221,1.778414776,770.641182041,2952.387702935,6.553649902,21,0.000000000,nan,nan,0.000000000,30.968620966,22.382902971,0.501435949,0.326518028,23.971723975,0,0.100000000
1.300049305,20256,3460,0,12437,7819,16792,5205,3208,3201,1950,1251,9043,7749,3332,1873,2.469922279,1.777145215,714.092256600,3044.258244768,7.626533508,14,0.000000000,nan,nan,0.000000000,36.106018000,27.773942973,0.594393001,0.324721041,29.881659022,0,0.100000000
