Linux 6.8.0-87-generic (jschoi) 	09/07/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:22 PM  1000   2804343    4.00    1.00    0.00    0.00    5.00     2   4374.00      0.00 2594856  162716   0.50  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:23 PM  1000   2804343   20.00    5.00    0.00    0.00   25.00     4   7182.00      0.00 2597160  184420   0.57  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:24 PM  1000   2804343   19.00    3.00    0.00    0.00   22.00    12   3526.00      0.00 2597160  191336   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:25 PM  1000   2804343   19.00    3.00    0.00    0.00   22.00     4   3684.00      0.00 2597168  199596   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:26 PM  1000   2804343   21.00    4.00    0.00    0.00   25.00     6   2449.00      0.00 2597168  203592   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:27 PM  1000   2804343   18.00    2.00    0.00    0.00   20.00     0    946.00      0.00 2597488  203164   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:28 PM  1000   2804343   20.00    1.00    0.00    0.00   21.00    12   1011.00      0.00 2597488  201652   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:29 PM  1000   2804343   22.00    2.00    0.00    0.00   24.00    14   1525.00      0.00 2595744  202316   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:30 PM  1000   2804343   18.00    3.00    0.00    0.00   21.00    14   1933.00      0.00 2595744  203112   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:31 PM  1000   2804343   20.00    1.00    0.00    0.00   21.00     2   2255.00      0.00 2597284  208228   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:32 PM  1000   2804343   20.00    2.00    0.00    0.00   22.00     2   2632.00      0.00 2597664  211628   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:33 PM  1000   2804343   23.00    2.00    0.00    0.00   25.00     2   1754.00      0.00 2595744  210516   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:34 PM  1000   2804343   23.00    2.00    0.00    0.00   25.00     2    806.00      0.00 2595744  210240   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:35 PM  1000   2804343   19.00    2.00    0.00    0.00   21.00     6   1190.00      0.00 2595744  212784   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:36 PM  1000   2804343   19.00    2.00    0.00    0.00   21.00     6   2916.00      0.00 2599052  210384   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:13:37 PM  1000   2804343   20.00    3.00    0.00    0.00   23.00     8   2282.00      0.00 2599052  211232   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
