relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,2977,0,11961,8007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.007127994,nan,nan,nan,nan,0,nan
0.099001169,20064,3216,0,12088,7976,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.266117096,18,0.000000000,nan,nan,nan,0.156013994,nan,nan,nan,nan,0,nan
0.199111462,19968,3044,0,12000,7968,16920,489,nan,nan,nan,nan,9021,7899,305,184,2.475963039,1.887692803,nan,nan,8.145332336,21,0.000000000,nan,nan,0.000000000,7.873669034,nan,nan,nan,nan,0,0.500000000
0.299040556,20064,3261,0,12148,7916,16799,497,308,310,186,124,8947,7852,309,188,2.483530569,1.803204944,69.415752855,331.540635969,7.922887802,19,0.000000000,nan,nan,0.000000000,3.330292995,1.329251041,0.033364980,0.250317971,1.511782990,0,0.500000000
0.399035692,19968,3188,0,12000,7968,16776,492,291,288,170,118,8877,7899,299,193,2.475144609,1.864219349,65.512502093,335.602349609,7.870197296,22,0.000000000,nan,nan,0.000000000,9.561828978,4.571640980,0.149848987,0.891497999,5.361380987,0,0.500000000
0.499911547,20064,3227,0,11983,8081,16833,487,279,279,168,111,8823,8010,295,192,2.491915301,1.792369272,57.883137337,313.315853815,7.315158844,18,0.000000000,nan,nan,0.000000000,9.545465000,2.700801997,0.028814015,0.160527008,2.870219003,0,0.500000000
0.599087477,19968,3275,0,12018,7950,16689,486,273,271,161,110,8811,7878,297,189,2.479140737,1.833312286,55.050178577,326.491892594,9.237766266,22,0.000000000,nan,nan,0.000000000,12.942913978,5.042165052,0.105598941,0.662275008,5.659433024,0,0.500000000
0.699386597,20064,3306,0,12043,8021,16754,495,288,287,175,112,8811,7943,306,189,2.481367583,1.825072917,59.315718694,376.090849484,7.504940033,18,0.000000000,nan,nan,0.000000000,7.226577029,3.611797001,0.077099015,0.278206950,4.042119952,0,0.500000000
0.799233675,19968,3348,0,12085,7883,16616,483,281,281,170,111,8801,7815,298,185,2.484101891,1.818750468,59.069061132,335.974542072,7.988452911,22,0.000000000,nan,nan,0.000000000,13.385725964,5.402662035,0.101957005,0.321294996,5.986172007,0,0.500000000
0.898989677,19968,3214,0,12049,7919,16750,496,288,290,176,114,8907,7843,307,189,2.490995087,1.776614988,62.442346933,347.687879713,5.773305893,20,0.000000000,nan,nan,0.000000000,14.241199999,6.543244934,0.133101013,0.495836022,7.254479977,0,0.500000000
1.001548529,19680,3322,0,11986,7694,16354,491,280,280,167,113,8727,7627,303,188,2.531835316,1.767251755,55.173988899,351.236545478,5.585670471,6,0.000000000,nan,nan,0.000000000,6.869259989,2.538060013,0.050233968,0.138541975,2.819061978,0,0.500000000
1.099423885,20448,3191,0,12469,7979,17253,493,286,288,170,118,9346,7907,306,187,2.435314155,1.792143376,58.763387220,348.783415279,8.004426956,33,0.000000000,nan,nan,0.000000000,15.762066003,6.315312989,0.131496985,0.298268977,7.049316948,0,0.500000000
1.200621128,20064,3469,0,12273,7791,16591,488,279,280,164,116,8872,7719,302,186,2.505903453,1.754862119,55.991964104,335.810425509,6.994009018,18,0.000000000,nan,nan,0.000000000,8.907618001,1.869572036,0.030280033,0.114339986,2.047916991,0,0.500000000
1.298993111,19776,2827,0,11873,7903,16945,494,270,270,160,110,9113,7832,308,186,2.469233221,1.778414776,55.779299229,343.631869500,6.553649902,21,0.000000000,nan,nan,0.000000000,13.882862986,6.277791981,0.119582983,0.313565019,6.981935003,0,0.500000000
1.399050474,20256,3460,0,12437,7819,16792,489,270,270,164,106,9043,7749,305,184,2.469922279,1.777145215,57.367920811,312.341291645,7.626533508,14,0.000000000,nan,nan,0.000000000,12.644653034,5.130311940,0.098534976,0.134037982,5.660741008,0,0.500000000
1.500370502,19488,2734,0,11628,7860,16750,493,264,264,160,104,8961,7789,310,183,2.503177757,1.787060719,60.676373401,315.937262487,7.523536682,27,0.000000000,nan,nan,0.000000000,14.722068969,6.777750968,0.122473924,0.349758018,7.492317993,0,0.500000000
1.598991871,20160,3453,0,12585,7575,16703,495,267,267,158,109,9198,7505,308,187,2.443454931,1.777331419,60.392413940,319.537907532,7.610082626,15,0.000000000,nan,nan,0.000000000,8.239047020,1.796861878,0.031443022,0.076772994,1.971438003,0,0.500000000
1.700262785,19680,3259,0,11825,7855,16417,493,269,267,158,109,8632,7785,301,192,2.567088181,1.774155824,67.958872775,305.066778611,6.127834320,11,0.000000000,nan,nan,0.000000000,8.661042026,2.422149060,0.029037998,0.082726008,2.583045978,0,0.500000000
1.799850464,19872,3513,0,12390,7482,16355,492,275,276,168,108,8938,7417,309,183,2.487974052,1.752524507,64.121426928,335.145630954,8.502483368,17,0.000000000,nan,nan,0.000000000,14.301140036,6.359360996,0.129084045,0.292868004,7.084547018,0,0.500000000
1.899638653,20352,3303,0,12226,8126,17045,492,261,258,152,106,8991,8054,300,192,2.472474258,1.712506374,61.049006223,316.373407932,7.600069046,31,0.000000000,nan,nan,0.000000000,8.843943011,1.904468925,0.027693983,0.087073015,2.063067979,0,0.500000000
1.999054193,20064,3627,0,12475,7589,16433,484,262,260,155,105,8919,7514,302,182,2.465557639,1.762405107,63.599341163,315.913091146,6.958484650,25,0.000000000,nan,nan,0.000000000,8.043658047,1.396796957,0.027864939,0.066391949,1.551368972,0,0.500000000
2.098958969,19968,3481,0,12214,7754,16483,492,275,276,160,116,8804,7679,301,191,2.486936889,1.754104592,67.321936447,332.050475524,6.593465805,22,0.000000000,nan,nan,0.000000000,10.812939028,1.771394047,0.029979099,0.040340004,1.945235999,0,0.500000000
2.198969126,20064,3696,0,12620,7444,16364,488,265,262,153,109,8989,7375,305,183,2.451054592,1.783892687,66.153678283,344.147186367,8.603096008,18,0.000000000,nan,nan,0.000000000,13.732070045,6.613863050,0.126510975,0.207973993,7.312340022,0,0.500000000
2.299130678,20064,3484,0,12406,7658,16576,477,260,261,156,105,8989,7587,297,180,2.491492068,1.754239120,62.737936225,307.652799574,6.128072739,20,0.000000000,nan,nan,0.000000000,14.896629029,5.981234950,0.085889013,0.086852990,6.499790004,0,0.500000000
2.399926662,19968,3615,0,12491,7477,16349,506,265,268,156,112,8935,7414,312,194,2.483169433,1.810095037,69.436551616,320.856101065,9.230852127,22,0.000000000,nan,nan,0.000000000,8.214635018,3.872265050,0.063414918,0.045917986,4.239631991,0,0.500000000
2.498964787,19872,3586,0,12303,7569,16282,489,268,268,155,113,8783,7499,303,186,2.468300837,1.797403678,64.608185747,349.169539417,nan,1,nan,nan,nan,0.000000000,13.546989998,6.636302045,0.133875990,0.180497009,7.390076993,0,0.500000000
2.600621223,19968,3653,0,12515,7453,16311,492,280,276,166,110,8919,7392,306,186,2.467588866,1.866799131,69.253089646,344.344861824,7.814884186,39,0.000000000,nan,nan,0.000000000,7.663754979,3.888975014,0.084439991,0.166714017,4.358295992,0,0.500000000
2.700191736,20352,3880,0,12700,7652,16468,477,261,262,151,111,8935,7533,293,184,2.455351970,1.823272056,65.715907157,321.931927623,8.062601089,13,0.000000000,nan,nan,0.000000000,14.741738036,7.147033990,0.134750095,0.190833991,7.917958021,0,0.500000000
2.798982382,19872,3913,0,12494,7378,15955,491,281,280,169,111,8795,7160,302,189,2.485248683,1.921570278,71.284995998,325.398167388,8.623600006,17,0.000000000,nan,nan,0.000000000,13.994304987,7.002816012,0.137168041,0.223896001,7.755576982,0,0.500000000
2.899056673,20064,3903,0,12651,7413,16157,484,263,259,158,101,8953,7204,306,178,2.430873327,1.850736435,64.572176631,295.087114704,8.236885071,28,0.000000000,nan,nan,0.000000000,14.397317020,7.057170034,0.134703878,0.252615020,7.818133046,0,0.500000000
2.998996973,19488,3774,0,12360,7128,15710,492,269,265,157,108,8742,6968,301,191,2.466232651,1.837042997,64.676479235,299.550529341,7.907390594,16,0.000000000,nan,nan,0.000000000,8.331951976,1.762086991,0.027931004,0.074483047,1.926441037,0,0.500000000
3.097003222,20544,3921,0,12972,7572,16619,484,268,267,164,103,9212,7407,306,178,2.414851917,1.812493910,69.195274983,318.499841898,8.210659027,15,0.000000000,nan,nan,0.000000000,11.001742969,5.865012005,0.125223014,0.148530002,6.559871952,0,0.500000000
3.199042320,19968,3985,0,12633,7335,15979,493,275,274,171,103,8799,7180,308,185,2.482607119,1.744979453,68.964676728,324.128802707,9.222030640,30,0.000000000,nan,nan,0.000000000,10.546003003,3.854155017,0.054362928,0.083692023,4.173536960,0,0.500000000
3.299065351,19968,3938,0,12779,7189,16026,491,265,264,160,104,9050,6976,305,186,2.443060865,1.766114500,64.912392982,314.901292862,6.145238876,20,0.000000000,nan,nan,0.000000000,7.817632984,2.773345041,0.051843992,0.083413033,3.064123972,0,0.500000000
3.399028063,19968,4089,0,12771,7197,15875,502,278,282,164,118,8843,7032,307,195,2.479663853,1.676391993,70.015275990,367.214956000,8.183240891,20,0.000000000,nan,nan,0.000000000,5.793921999,2.682517050,0.052486081,0.077885983,2.982864971,0,0.500000000
3.498941660,20064,3974,0,12807,7257,16086,497,271,271,158,113,9002,7084,303,194,2.437364645,1.728182134,65.730324049,331.506702380,8.662700653,19,0.000000000,nan,nan,0.000000000,14.143228997,6.892621983,0.128416985,0.243492017,7.622478006,0,0.500000000
3.599128962,19968,4185,0,12755,7213,15779,505,284,283,166,117,8770,7009,307,198,2.453674059,1.734106702,68.343242731,353.022387201,10.844707489,21,0.000000000,nan,nan,0.000000000,14.215153002,6.978773104,0.143321988,0.360879989,7.754361024,0,0.500000000
3.699120522,20064,4210,0,12809,7255,15850,489,269,269,159,110,8863,6987,306,183,2.430933345,1.811420707,66.245035154,334.763461283,7.737159729,10,0.000000000,nan,nan,0.000000000,12.961277971,6.388581882,0.135301030,0.205849996,7.147307973,0,0.500000000
3.799034595,19968,4152,0,12786,7182,15812,494,270,270,158,112,8814,6998,303,191,2.446043022,1.685970228,67.076289876,331.310010536,7.047176361,30,0.000000000,nan,nan,0.000000000,16.062434996,6.775240006,0.136830029,0.153116009,7.524323999,0,0.500000000
3.898948669,20064,4100,0,12861,7203,15960,483,273,274,163,111,8918,7042,301,182,2.439403468,1.727325415,71.025256327,304.458204734,6.110668182,19,0.000000000,nan,nan,0.000000000,9.310870024,2.235541935,0.084673055,0.216649030,2.698400989,0,0.500000000
3.999069691,19968,4040,0,12811,7157,15924,497,274,278,160,118,8896,7028,306,191,2.443582990,1.687739190,72.713903151,322.842285566,5.846500397,21,0.000000000,nan,nan,0.000000000,13.305865985,6.256839959,0.131189998,0.251647027,6.956034980,0,0.500000000
4.099004030,19968,4100,0,12843,7125,15864,497,269,270,156,114,8889,6975,304,193,2.453183660,1.734153716,69.640332806,309.904485876,8.304595947,20,0.000000000,nan,nan,0.000000000,8.078960003,1.838789089,0.031879987,0.073330011,2.001112036,0,0.500000000
