Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:30 PM  1000     66110    3.00    3.00    0.00    0.00    6.00     9   6952.00      0.00 2532496  171620   0.53  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:31 PM  1000     66110    4.00    5.00    0.00    0.00    9.00     9   5312.00      0.00 2595716  186312   0.57  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:32 PM  1000     66110    4.00    3.00    0.00    0.00    7.00     9    644.00      0.00 2595716  189192   0.58  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:33 PM  1000     66110   11.00    2.00    0.00    0.00   13.00     9   6243.00      0.00 2596568  210372   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:34 PM  1000     66110   23.00    1.00    0.00    0.00   24.00     9   3820.00      0.00 2598472  216972   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:35 PM  1000     66110   21.00    1.00    0.00    0.00   22.00     9   2967.00      0.00 2599928  223652   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:36 PM  1000     66110   22.00    2.00    0.00    0.00   24.00     9   2018.00      0.00 2599928  227172   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:37 PM  1000     66110   18.00    1.00    0.00    0.00   19.00    12   2553.00      0.00 2600312  234224   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:38 PM  1000     66110   23.00    2.00    0.00    0.00   25.00     9   1838.00      0.00 2599164  226916   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:39 PM  1000     66110   16.00    2.00    0.00    0.00   18.00     9   2768.00      0.00 2600432  228416   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:40 PM  1000     66110   24.00    1.00    0.00    0.00   25.00     9   2579.00      0.00 2601104  229904   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:41 PM  1000     66110   20.00    2.00    0.00    0.00   22.00     9   2941.00      0.00 2601104  230384   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:42 PM  1000     66110   23.00    3.00    0.00    0.00   26.00     9   3854.00      0.00 2601104  227872   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:43 PM  1000     66110   21.00    1.00    0.00    0.00   22.00     9   2721.00      0.00 2602292  229584   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:44 PM  1000     66110   17.00    2.00    0.00    0.00   19.00     9   3076.00      0.00 2599744  233900   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:45 PM  1000     66110   28.00    2.00    0.00    0.00   30.00     9   3742.00      0.00 2604124  243256   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:01:46 PM  1000     66110   24.00    2.00    0.00    0.00   26.00     9   1585.00      0.00 2604228  230880   0.71  fastlio_mapping

