Linux 6.8.0-87-generic (jschoi) 	09/05/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:52 PM  1000    823415    8.00    3.00    0.00    0.00   11.00    14   5386.00      0.00 2594900  168728   0.52  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:53 PM  1000    823415   30.00    3.00    0.00    0.00   33.00     0   6684.00      0.00 2595092  190312   0.58  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:54 PM  1000    823415   27.00    3.00    0.00    0.00   30.00     9   4874.00      0.00 2596940  193288   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:55 PM  1000    823415   29.00    3.00    0.00    0.00   32.00     9   5263.00      0.00 2596940  202356   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:56 PM  1000    823415   29.00    3.00    0.00    0.00   32.00     9   4198.00      0.00 2596940  207612   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:57 PM  1000    823415   30.00    1.00    0.00    0.00   31.00     9   1875.00      0.00 2596940  211816   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:58 PM  1000    823415   25.00    3.00    0.00    0.00   28.00     9   2546.00      0.00 2597888  213924   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:36:59 PM  1000    823415   29.00    2.00    0.00    0.00   31.00     9   1248.00      0.00 2597888  210300   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:00 PM  1000    823415   29.00    2.00    0.00    0.00   31.00    10   1766.00      0.00 2597888  211816   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:01 PM  1000    823415   26.00    2.00    0.00    0.00   28.00    12   1619.00      0.00 2597888  211932   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:02 PM  1000    823415   29.00    4.00    0.00    0.00   33.00     9   2400.00      0.00 2598836  213340   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:03 PM  1000    823415   27.00    2.00    0.00    0.00   29.00    14   1892.00      0.00 2598844  217808   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:04 PM  1000    823415   29.00    2.00    0.00    0.00   31.00     9   1707.00      0.00 2600884  219200   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:05 PM  1000    823415   26.00    3.00    0.00    0.00   29.00    14   1678.00      0.00 2600884  220916   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:06 PM  1000    823415   27.00    2.00    0.00    0.00   29.00     8    979.00      0.00 2600884  223356   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:07 PM  1000    823415   25.00    1.00    0.00    0.00   26.00     6    251.00      0.00 2600884  223932   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
06:37:08 PM  1000    823415   26.00    3.00    0.00    0.00   29.00     2    551.00      0.00 2600884  226236   0.69  fastlio_mapping

