relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19680,3385,0,11608,8072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004966001,nan,nan,nan,nan,0,nan
0.099604368,20352,3248,0,12115,8237,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.582975388,27,0.000000000,nan,nan,nan,0.110562003,nan,nan,nan,nan,0,nan
0.203163624,19968,3391,0,11806,8162,16573,2050,nan,nan,nan,nan,8413,8160,1374,676,2.354754623,1.612227313,nan,nan,10.191679001,28,0.000000000,nan,nan,0.000000000,8.233658999,nan,nan,nan,nan,0,0.200000000
0.300468922,20160,3216,0,11635,8525,16940,2063,1980,1978,1305,673,8419,8521,1360,703,2.368844408,1.628295085,568.118847059,2024.869616100,6.161689758,17,0.000000000,nan,nan,0.000000000,25.655275007,14.709659998,0.394749004,1.061257994,16.016747002,0,0.200000000
0.399983406,19968,3476,0,11824,8144,16488,2087,1774,1772,1217,555,8348,8140,1386,701,2.355177825,1.662993568,452.397828143,1978.922368012,7.233142853,23,0.000000000,nan,nan,0.000000000,30.451643004,20.473969998,0.540595996,0.596391998,22.311629000,0,0.200000000
0.500110149,19968,3164,0,11600,8368,16800,2078,1666,1666,1159,507,8436,8364,1375,703,2.355850271,1.598004970,400.200563308,1928.482724922,6.798744202,20,0.000000000,nan,nan,0.000000000,24.001866987,14.610055980,0.318987994,0.329524002,15.835287006,0,0.200000000
0.601859093,20064,3456,0,11992,8072,16604,2053,1568,1571,1101,470,8535,8069,1358,695,2.353084217,1.624374609,384.659038505,1819.182190860,7.592439651,18,0.000000000,nan,nan,0.000000000,16.179480008,10.593148007,0.275603001,0.368035006,11.695995010,0,0.200000000
0.699999809,19872,3158,0,11597,8275,16710,2059,1572,1570,1139,431,8435,8275,1374,685,2.373229197,1.571953247,386.087437645,1871.185703573,5.722999573,3,0.000000000,nan,nan,0.000000000,9.634497997,7.217268008,0.199118003,0.235084008,7.862547005,0,0.200000000
0.800024509,20160,3428,0,12080,8080,16728,2009,1469,1470,1042,428,8648,8080,1328,681,2.402275228,1.613192963,341.515486284,1626.582606393,6.861209869,35,0.000000000,nan,nan,0.000000000,23.513977008,14.333859988,0.268619013,0.226553006,15.497490007,0,0.200000000
0.900869608,19776,3207,0,11529,8247,16565,2027,1447,1444,1038,406,8318,8247,1365,662,2.343450102,1.558385018,340.899929356,1614.356068085,5.763769150,7,0.000000000,nan,nan,0.000000000,18.941513001,14.081538015,0.488965001,0.641020000,15.900144004,0,0.200000000
0.999437571,20160,3401,0,11972,8188,16755,1985,1410,1406,992,414,8567,8188,1316,669,2.389874154,1.579580140,344.707379935,1547.031486598,7.850408554,33,0.000000000,nan,nan,0.000000000,24.021708989,14.765181011,0.298409999,0.233844999,15.966006991,0,0.200000000
1.100006104,19968,3258,0,11643,8325,16706,2012,1390,1393,987,406,8385,8321,1346,666,2.371609067,1.541814812,308.596250699,1739.788557322,8.280754089,24,0.000000000,nan,nan,0.000000000,25.202161007,13.836105005,0.282413996,0.205509001,14.887162994,0,0.200000000
1.199930906,20064,3386,0,11802,8262,16674,1971,1320,1328,923,405,8416,8258,1297,674,2.355088369,1.549460548,316.190342472,1568.705263725,7.547855377,18,0.000000000,nan,nan,0.000000000,17.479145012,10.174444003,0.229350990,0.171935011,11.119878996,0,0.200000000
1.300206900,20160,3425,0,11871,8289,16731,1995,1359,1354,950,404,8445,8286,1325,670,2.397899928,1.530777432,300.622674926,1742.162132149,6.372451782,7,0.000000000,nan,nan,0.000000000,9.521172004,6.827952006,0.204986005,0.150812004,7.524934990,0,0.200000000
1.400078773,19392,3347,0,11707,7685,16041,1930,1297,1301,895,406,8356,7685,1268,662,2.355959794,1.533099835,298.102427078,1538.451864556,8.246898651,25,0.000000000,nan,nan,0.000000000,23.617277999,15.508469995,0.255984007,0.131808003,16.460864994,0,0.200000000
1.498539209,20544,3647,0,12253,8291,16893,2014,1378,1380,940,440,8606,8287,1333,681,2.350096482,1.518334892,299.417058023,1635.111609160,6.893396378,20,0.000000000,nan,nan,0.000000000,13.057456003,5.559735990,0.159140982,0.147405997,6.182575002,0,0.200000000
1.600136995,19488,3434,0,11603,7885,16050,1918,1306,1307,899,408,8165,7885,1277,641,2.434509833,1.509365730,286.287000552,1590.430375798,8.845329285,18,0.000000000,nan,nan,0.000000000,20.477866012,14.761519007,0.316934005,0.248583005,15.835961007,0,0.200000000
1.699868679,20448,3688,0,12525,7923,16756,1989,1349,1347,940,407,8837,7919,1374,615,2.408347166,1.492926290,300.632398014,1653.180958288,9.145975113,23,0.000000000,nan,nan,0.000000000,23.287899006,13.924571002,0.269236989,0.260044995,15.009720999,0,0.200000000
1.799983501,20160,3722,0,12235,7925,16434,1893,1278,1279,890,389,8509,7925,1305,588,2.385044450,1.416434269,290.004379928,1628.455668326,8.823394775,25,0.000000000,nan,nan,0.000000000,19.673408999,10.839721013,0.435577036,0.241978996,12.567122991,0,0.200000000
1.900277615,19968,3739,0,12172,7796,16225,1906,1286,1277,900,377,8433,7792,1330,576,2.400174102,1.426139384,291.320833782,1504.796115234,7.051944733,24,0.000000000,nan,nan,0.000000000,25.196201997,16.399531989,0.339877020,0.207156991,17.607461996,0,0.200000000
2.000108480,19968,3744,0,12118,7850,16220,1903,1258,1257,904,353,8374,7846,1340,563,2.392621080,1.391391224,292.139650263,1534.230753233,8.133411407,20,0.000000000,nan,nan,0.000000000,19.887140996,10.570943996,0.199458009,0.139804994,11.286142995,0,0.200000000
2.100052834,19968,3822,0,12227,7741,16142,1897,1252,1248,885,363,8403,7739,1301,596,2.402520573,1.388403755,284.564195407,1479.797570032,6.244659424,19,0.000000000,nan,nan,0.000000000,24.401760005,14.193541996,0.431362001,0.542564987,15.728282000,0,0.200000000
2.199968576,20064,3656,0,12062,8002,16404,1942,1288,1289,906,383,8406,7998,1325,617,2.386476344,1.384068459,294.921046049,1564.424680008,6.335973740,19,0.000000000,nan,nan,0.000000000,19.881120010,11.882778999,0.233640996,0.136553004,12.926020994,0,0.200000000
2.300043106,19776,3818,0,12227,7549,15954,1935,1244,1242,865,377,8408,7546,1278,657,2.420756106,1.395114882,269.541076392,1543.665790093,5.530834198,5,0.000000000,nan,nan,0.000000000,9.400451003,6.901455985,0.200748022,0.191193001,7.613306996,0,0.200000000
2.399877071,20256,3772,0,12400,7856,16480,1985,1260,1256,892,364,8624,7856,1337,648,2.433227865,1.382215608,270.699699494,1618.060738819,7.215976715,20,0.000000000,nan,nan,0.000000000,16.438444000,9.295292999,0.186128003,0.126058992,9.929824999,0,0.200000000
2.499994040,19968,3842,0,12353,7615,16122,1947,1235,1239,866,373,8507,7615,1294,653,2.407417512,1.353476658,266.130785109,1632.599303676,7.284641266,37,0.000000000,nan,nan,0.000000000,21.037635001,12.503097998,0.288670984,0.172276996,13.614084994,0,0.200000000
2.599960089,20160,3847,0,12484,7676,16309,1973,1258,1257,895,362,8633,7676,1331,642,2.391741248,1.335799937,270.689256720,1599.003899879,6.849288940,16,0.000000000,nan,nan,0.000000000,11.974558991,6.270826998,0.136854011,0.107633008,6.806974998,0,0.200000000
2.700164557,19872,3993,0,12405,7467,15875,1930,1236,1235,871,364,8408,7467,1301,629,2.428353875,1.338678092,260.711115535,1584.446387322,6.643533707,6,0.000000000,nan,nan,0.000000000,26.349449996,18.062144998,0.453455010,0.251947989,19.600460000,0,0.200000000
2.799987793,20064,3956,0,12446,7618,16104,2004,1304,1306,938,368,8486,7618,1390,614,2.451765123,1.313822450,266.364386413,1661.870809254,6.685733795,36,0.000000000,nan,nan,0.000000000,20.099538000,11.769282006,0.216406988,0.117140997,12.560328003,0,0.200000000
2.903491735,19968,4197,0,12745,7223,15767,1992,1293,1293,924,369,8548,7219,1367,625,2.408287315,1.370683748,276.154845316,1652.342840534,5.971431732,6,0.000000000,nan,nan,0.000000000,19.736816001,14.805293991,0.330738985,0.181384996,16.037047011,0,0.200000000
