Linux 6.8.0-87-generic (jschoi) 	09/17/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:07 PM  1000    634389   11.00    3.00    0.00    0.00   14.00    10  11209.00      0.00 2615692  194916   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:08 PM  1000    634389   35.00    4.00    0.00    0.00   39.00     2  10279.00      0.00 2618540  223760   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:09 PM  1000    634389   34.00    3.00    0.00    0.00   37.00     4   4183.00      0.00 2618544  236304   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:10 PM  1000    634389   27.00    2.00    0.00    0.00   29.00     6   2748.00      0.00 2618544  232244   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:11 PM  1000    634389   33.00    2.00    0.00    0.00   35.00     6   2727.00      0.00 2617504  239112   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:12 PM  1000    634389   31.00    2.00    0.00    0.00   33.00    12   2734.00      0.00 2617504  236116   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:13 PM  1000    634389   30.00    4.00    0.00    0.00   34.00    12   5012.00      0.00 2618248  236448   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:14 PM  1000    634389   29.00    4.00    0.00    0.00   33.00     6   4023.00      0.00 2619332  238024   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:15 PM  1000    634389   32.00    4.00    0.00    0.00   36.00     4   6335.00      0.00 2621184  253880   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:16 PM  1000    634389   31.00    2.00    0.00    0.00   33.00     8   4317.00      0.00 2621184  260740   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:17 PM  1000    634389   29.00    3.00    0.00    0.00   32.00    12   3606.00      0.00 2621980  262324   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:18 PM  1000    634389   32.00    4.00    0.00    0.00   36.00    10   3148.00      0.00 2622168  261824   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:19 PM  1000    634389   34.00    3.00    0.00    0.00   37.00     6   2956.00      0.00 2622168  264620   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:20 PM  1000    634389   28.00    4.00    0.00    0.00   32.00     6   2656.00      0.00 2624664  267340   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:21 PM  1000    634389   30.00    2.00    0.00    0.00   32.00     0   3003.00      0.00 2624860  276424   0.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:22 PM  1000    634389   30.00    2.00    0.00    0.00   32.00     6   1773.00      0.00 2625488  279600   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:52:23 PM  1000    634389   31.00    3.00    0.00    0.00   34.00     8    517.00      0.00 2625488  281712   0.86  fastlio_mapping

