Linux 6.8.0-87-generic (jschoi) 	09/15/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:38 PM  1000   1215223    5.00    2.00    0.00    0.00    7.00     4   5183.00      0.00 2616476  173656   0.53  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:39 PM  1000   1215223   21.00    5.00    0.00    0.00   26.00    14   9028.00      0.00 2618052  201052   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:40 PM  1000   1215223   21.00    5.00    0.00    0.00   26.00    12   5197.00      0.00 2616556  209012   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:41 PM  1000   1215223   19.00    3.00    0.00    0.00   22.00    10   3999.00      0.00 2616740  215964   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:42 PM  1000   1215223   20.00    4.00    0.00    0.00   24.00     6   2709.00      0.00 2616740  213880   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:43 PM  1000   1215223   24.00    3.00    0.00    0.00   27.00     2   2578.00      0.00 2618292  217048   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:44 PM  1000   1215223   25.00    4.00    0.00    0.00   29.00     8   4394.00      0.00 2616872  216196   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:45 PM  1000   1215223   21.00    3.00    0.00    0.00   24.00    10   2487.00      0.00 2618832  221860   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:46 PM  1000   1215223   15.00    2.00    0.00    0.00   17.00    10   1923.00      0.00 2618832  221200   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:47 PM  1000   1215223   22.00    2.00    0.00    0.00   24.00     8   1856.00      0.00 2618468  222220   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:48 PM  1000   1215223   15.00    2.00    0.00    0.00   17.00    14   1554.00      0.00 2617016  224476   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:49 PM  1000   1215223   21.00    3.00    0.00    0.00   24.00     4   1167.00      0.00 2617016  227544   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:50 PM  1000   1215223   22.00    3.00    0.00    0.00   25.00     0   1335.00      0.00 2617048  226632   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:51 PM  1000   1215223   25.00    2.00    0.00    0.00   27.00    10   1163.00      0.00 2617108  226908   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:52 PM  1000   1215223   21.00    2.00    0.00    0.00   23.00    12    861.00      0.00 2618644  225184   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:17:53 PM  1000   1215223   19.00    3.00    0.00    0.00   22.00    11    358.00      0.00 2618644  226528   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
