Linux 6.8.0-87-generic (jschoi) 	09/18/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:01 PM  1000   2005894    5.00    3.00    0.00    0.00    8.00     2   6504.00      0.00 2620988  177164   0.54  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:02 PM  1000   2005894   16.00    3.00    0.00    0.00   19.00    10   4531.00      0.00 2621016  193396   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:03 PM  1000   2005894   22.00    2.00    0.00    0.00   24.00    12   2408.00      0.00 2622028  202996   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:04 PM  1000   2005894   17.00    1.00    0.00    0.00   18.00    14    953.00      0.00 2622548  207028   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:05 PM  1000   2005894   13.00    2.00    0.00    0.00   15.00     0    452.00      0.00 2623104  208372   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:06 PM  1000   2005894   16.00    2.00    0.00    0.00   18.00     4    629.00      0.00 2623104  210868   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:07 PM  1000   2005894   20.00    2.00    0.00    0.00   22.00     2    312.00      0.00 2623104  212020   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:08 PM  1000   2005894   20.00    2.00    0.00    0.00   22.00     2    111.00      0.00 2623104  212404   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:09 PM  1000   2005894   19.00    1.00    0.00    0.00   20.00     4    175.00      0.00 2623104  213172   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:10 PM  1000   2005894   16.00    2.00    0.00    0.00   18.00     8    367.00      0.00 2623104  214900   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:11 PM  1000   2005894   19.00    2.00    0.00    0.00   21.00    14    186.00      0.00 2623104  215476   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:12 PM  1000   2005894   16.00    2.00    0.00    0.00   18.00    14     39.00      0.00 2623104  215476   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:13 PM  1000   2005894   23.00    2.00    0.00    0.00   25.00    14    143.00      0.00 2623108  216052   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:14 PM  1000   2005894   20.00    2.00    0.00    0.00   22.00    10    364.00      0.00 2623804  217396   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:15 PM  1000   2005894   22.00    2.00    0.00    0.00   24.00     4     74.00      0.00 2623804  217780   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:16 PM  1000   2005894   18.00    2.00    0.00    0.00   20.00     0     59.00      0.00 2623804  217972   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:17 PM  1000   2005894   15.00    2.00    0.00    0.00   17.00     0    503.00      0.00 2626188  219256   0.67  fastlio_mapping

