Linux 6.8.0-87-generic (jschoi) 	09/14/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:17 PM  1000    421344    0.00    1.00    0.00    0.00    1.00     0     31.00      0.00 2613164  157632   0.48  fastlio_mapping
05:04:41 PM  1000    421344   15.00    1.00    0.00    0.00   16.00     2   1753.00      0.00 2620524  233844   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:42 PM  1000    421344   15.00    2.00    0.00    0.00   17.00     2   1797.00      0.00 2620524  231340   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:43 PM  1000    421344   16.00    2.00    0.00    0.00   18.00    10    674.00      0.00 2620524  229928   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:44 PM  1000    421344   14.00    2.00    0.00    0.00   16.00    10   2020.00      0.00 2620524  230180   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:45 PM  1000    421344   11.00    2.00    0.00    0.00   13.00     8   2816.00      0.00 2620524  224520   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:46 PM  1000    421344   15.00    2.00    0.00    0.00   17.00    14   2903.00      0.00 2620524  229036   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:47 PM  1000    421344   12.00    2.00    0.00    0.00   14.00    14   3391.00      0.00 2620524  229208   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:48 PM  1000    421344   12.00    2.00    0.00    0.00   14.00     2   2035.00      0.00 2620524  229012   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:49 PM  1000    421344   12.00    1.00    0.00    0.00   13.00     0   2076.00      0.00 2620524  229068   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:50 PM  1000    421344   11.00    2.00    0.00    0.00   13.00     0   3738.00      0.00 2620524  233444   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:51 PM  1000    421344   11.00    2.00    0.00    0.00   13.00     2   1667.00      0.00 2620524  232320   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:52 PM  1000    421344   10.00    2.00    0.00    0.00   12.00     0   2555.00      0.00 2620540  227908   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:53 PM  1000    421344   12.00    0.00    0.00    0.00   12.00     8   2207.00      0.00 2620540  230600   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:54 PM  1000    421344   17.00    2.00    0.00    0.00   19.00    12   1617.00      0.00 2620540  230804   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:55 PM  1000    421344   18.00    2.00    0.00    0.00   20.00    14   2186.00      0.00 2620540  227748   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:56 PM  1000    421344   13.00    1.00    0.00    0.00   14.00    12   2956.00      0.00 2620540  230732   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:57 PM  1000    421344   16.00    2.00    0.00    0.00   18.00     2   1777.00      0.00 2620540  231780   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:58 PM  1000    421344   16.00    2.00    0.00    0.00   18.00     8    515.00      0.00 2620540  231852   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:04:59 PM  1000    421344   12.00    1.00    0.00    0.00   13.00     8   1223.00      0.00 2620540  232696   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:00 PM  1000    421344   15.00    2.00    0.00    0.00   17.00    14   1598.00      0.00 2622852  232484   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:01 PM  1000    421344   14.00    1.00    0.00    0.00   15.00     0   1782.00      0.00 2622852  233140   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:02 PM  1000    421344   14.00    2.00    0.00    0.00   16.00    10   1426.00      0.00 2622852  230532   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:03 PM  1000    421344   13.00    2.00    0.00    0.00   15.00    14   1326.00      0.00 2622852  235524   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:04 PM  1000    421344   13.00    1.00    0.00    0.00   14.00     0    572.00      0.00 2622852  234332   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:05 PM  1000    421344   15.00    3.00    0.00    0.00   18.00    10   1323.00      0.00 2623836  237148   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:06 PM  1000    421344   13.00    1.00    0.00    0.00   14.00    14    165.00      0.00 2623836  233820   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:07 PM  1000    421344   13.00    1.00    0.00    0.00   14.00    14   1562.00      0.00 2623836  235084   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:08 PM  1000    421344   13.00    2.00    0.00    0.00   15.00     8   1402.00      0.00 2623836  237624   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:09 PM  1000    421344   13.00    1.00    0.00    0.00   14.00     8    658.00      0.00 2623836  236288   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:10 PM  1000    421344   11.00    1.00    0.00    0.00   12.00     8   1287.00      0.00 2623836  237960   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:11 PM  1000    421344   13.00    1.00    0.00    0.00   14.00     8     26.00      0.00 2623836  237960   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:12 PM  1000    421344   14.00    1.00    0.00    0.00   15.00     2    591.00      0.00 2625364  240264   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:05:13 PM  1000    421344   14.00    1.00    0.00    0.00   15.00     4    342.00      0.00 2625392  241416   0.74  fastlio_mapping

