Linux 6.8.0-87-generic (jschoi) 	09/15/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:07 PM  1000     95672    4.00    3.00    0.00    0.00    7.00    14   3983.00      0.00 2616456  169452   0.52  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:08 PM  1000     95672   22.00    4.00    0.00    0.00   26.00     0   9746.00      0.00 2617204  204644   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:09 PM  1000     95672   20.00    2.00    0.00    0.00   22.00     0   3039.00      0.00 2618116  210304   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:10 PM  1000     95672   23.00    3.00    0.00    0.00   26.00     2   4674.00      0.00 2618116  219452   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:11 PM  1000     95672   20.00    2.00    0.00    0.00   22.00     2   2051.00      0.00 2618140  222108   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:12 PM  1000     95672   23.00    2.00    0.00    0.00   25.00     4   2971.00      0.00 2618524  221744   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:13 PM  1000     95672   17.00    4.00    0.00    0.00   21.00     6   3260.00      0.00 2618524  222752   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:14 PM  1000     95672   17.00    3.00    0.00    0.00   20.00     6   2610.00      0.00 2618528  224340   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:15 PM  1000     95672   22.00    3.00    0.00    0.00   25.00     6   3039.00      0.00 2618528  223640   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:16 PM  1000     95672   21.00    3.00    0.00    0.00   24.00     6   2583.00      0.00 2618556  223704   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:17 PM  1000     95672   21.00    3.00    0.00    0.00   24.00     6   1688.00      0.00 2618576  228536   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:18 PM  1000     95672   23.00    3.00    0.00    0.00   26.00    12   1846.00      0.00 2618576  228468   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:19 PM  1000     95672   21.00    2.00    0.00    0.00   23.00     2   1160.00      0.00 2619044  231236   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:20 PM  1000     95672   21.00    2.00    0.00    0.00   23.00     9   1383.00      0.00 2619044  233104   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:21 PM  1000     95672   20.00    3.00    0.00    0.00   23.00     9   1123.00      0.00 2619216  237328   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:22 PM  1000     95672   18.00    2.00    0.00    0.00   20.00     9    395.00      0.00 2619216  237236   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:33:23 PM  1000     95672   21.00    2.00    0.00    0.00   23.00    14    232.00      0.00 2619216  237812   0.73  fastlio_mapping

