Linux 6.8.0-87-generic (jschoi) 	09/15/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:42 PM  1000   1223036    2.00    4.00    0.00    0.00    6.00    12   5071.00      0.00 2615272  172100   0.53  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:43 PM  1000   1223036   18.00    3.00    0.00    0.00   21.00     2   8677.00      0.00 2617548  198824   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:44 PM  1000   1223036   20.00    5.00    0.00    0.00   25.00    14   5325.00      0.00 2617560  206360   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:45 PM  1000   1223036   22.00    4.00    0.00    0.00   26.00    14   3095.00      0.00 2617700  202708   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:46 PM  1000   1223036   18.00    3.00    0.00    0.00   21.00    14   4065.00      0.00 2617700  212328   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:47 PM  1000   1223036   23.00    1.00    0.00    0.00   24.00     0   2000.00      0.00 2617700  212816   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:48 PM  1000   1223036   22.00    2.00    0.00    0.00   24.00     6   1459.00      0.00 2617700  212516   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:49 PM  1000   1223036   21.00    2.00    0.00    0.00   23.00     4   2773.00      0.00 2617640  218664   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:50 PM  1000   1223036   16.00    2.00    0.00    0.00   18.00     2   1721.00      0.00 2618000  224948   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:51 PM  1000   1223036   22.00    1.00    0.00    0.00   23.00     2   1252.00      0.00 2618660  219712   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:52 PM  1000   1223036   21.00    3.00    0.00    0.00   24.00     6   2062.00      0.00 2618660  225616   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:53 PM  1000   1223036   19.00    2.00    0.00    0.00   21.00     6    613.00      0.00 2618660  226224   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:54 PM  1000   1223036   23.00    2.00    0.00    0.00   25.00     6    646.00      0.00 2618836  228912   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:55 PM  1000   1223036   23.00    1.00    0.00    0.00   24.00     0    332.00      0.00 2618836  230256   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:56 PM  1000   1223036   18.00    3.00    0.00    0.00   21.00     0   1086.00      0.00 2619004  227236   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:57 PM  1000   1223036   20.00    2.00    0.00    0.00   22.00     0     83.00      0.00 2619004  227428   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
