Linux 6.8.0-87-generic (jschoi) 	09/17/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:35 PM  1000    632039   10.00    3.00    0.00    0.00   13.00    10  11026.00      0.00 2681084  196008   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:36 PM  1000    632039   18.00    3.00    0.00    0.00   21.00     6   7036.00      0.00 2681392  212340   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:37 PM  1000    632039   34.00    4.00    0.00    0.00   38.00    10   9944.00      0.00 2683500  232072   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:38 PM  1000    632039   30.00    2.00    0.00    0.00   32.00    10   3714.00      0.00 2684156  234864   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:39 PM  1000    632039   33.00    4.00    0.00    0.00   37.00     0   4166.00      0.00 2683212  234456   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:40 PM  1000    632039   32.00    3.00    0.00    0.00   35.00    11   4257.00      0.00 2683384  236904   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:41 PM  1000    632039   26.00    3.00    0.00    0.00   29.00    11   3941.00      0.00 2683384  236076   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:42 PM  1000    632039   35.00    3.00    0.00    0.00   38.00    11   4380.00      0.00 2683384  234948   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:43 PM  1000    632039   30.00    3.00    0.00    0.00   33.00    12   5331.00      0.00 2684272  241788   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:44 PM  1000    632039   32.00    2.00    0.00    0.00   34.00    10   4391.00      0.00 2686092  249400   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:45 PM  1000    632039   30.00    3.00    0.00    0.00   33.00     0   2931.00      0.00 2687200  247024   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:46 PM  1000    632039   31.00    2.00    0.00    0.00   33.00     6   3246.00      0.00 2687316  253368   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:47 PM  1000    632039   31.00    2.00    0.00    0.00   33.00     0   2343.00      0.00 2689800  259348   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:48 PM  1000    632039   31.00    4.00    0.00    0.00   35.00     8   1890.00      0.00 2689924  258216   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:49 PM  1000    632039   33.00    2.00    0.00    0.00   35.00     0   1912.00      0.00 2690048  263648   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:50 PM  1000    632039   34.00    2.00    0.00    0.00   36.00     0   1449.00      0.00 2690172  266204   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:51 PM  1000    632039   26.00    2.00    0.00    0.00   28.00     4   2186.00      0.00 2690300  270912   0.83  fastlio_mapping

