Linux 6.8.0-87-generic (jschoi) 	09/16/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:32:56 AM  1000    570468    3.00    2.00    0.00    0.00    5.00    10   2578.00      0.00 2620260  161856   0.50  fastlio_mapping
03:33:20 AM  1000    570468   20.00    2.00    0.00    0.00   22.00     4    724.00      0.00 2625116  217904   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:21 AM  1000    570468   20.00    2.00    0.00    0.00   22.00     4    847.00      0.00 2627116  218712   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:22 AM  1000    570468   20.00    2.00    0.00    0.00   22.00     6    440.00      0.00 2627168  219008   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:23 AM  1000    570468   19.00    3.00    0.00    0.00   22.00    10    553.00      0.00 2627220  220096   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:24 AM  1000    570468   22.00    2.00    0.00    0.00   24.00    10   1002.00      0.00 2627268  223096   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:25 AM  1000    570468   21.00    2.00    0.00    0.00   23.00     2    720.00      0.00 2627320  224776   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:26 AM  1000    570468   21.00    2.00    0.00    0.00   23.00    12    950.00      0.00 2627376  227120   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:27 AM  1000    570468   23.00    3.00    0.00    0.00   26.00    12   1067.00      0.00 2627436  229900   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:28 AM  1000    570468   22.00    2.00    0.00    0.00   24.00    12    668.00      0.00 2627500  231048   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:29 AM  1000    570468   23.00    2.00    0.00    0.00   25.00     6    713.00      0.00 2627564  232308   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:30 AM  1000    570468   20.00    3.00    0.00    0.00   23.00    12    779.00      0.00 2627624  234156   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:31 AM  1000    570468   23.00    2.00    0.00    0.00   25.00     4   1334.00      0.00 2621048  236520   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:32 AM  1000    570468   21.00    2.00    0.00    0.00   23.00     6    919.00      0.00 2621120  238800   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:33 AM  1000    570468   21.00    3.00    0.00    0.00   24.00     8   1324.00      0.00 2621196  242096   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:34 AM  1000    570468   25.00    2.00    0.00    0.00   27.00    10   1284.00      0.00 2621272  245592   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:35 AM  1000    570468   23.00    3.00    0.00    0.00   26.00     8   1068.00      0.00 2621344  248072   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:36 AM  1000    570468   21.00    2.00    0.00    0.00   23.00     2   1643.00      0.00 2623240  250556   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:37 AM  1000    570468   22.00    2.00    0.00    0.00   24.00     4   1002.00      0.00 2623732  252560   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:38 AM  1000    570468   21.00    1.00    0.00    0.00   22.00     6    594.00      0.00 2623808  252900   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:39 AM  1000    570468   22.00    2.00    0.00    0.00   24.00    15    824.00      0.00 2623876  253936   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:40 AM  1000    570468   21.00    3.00    0.00    0.00   24.00     8    733.00      0.00 2624204  254748   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:41 AM  1000    570468   18.00    2.00    0.00    0.00   20.00    15    673.00      0.00 2624260  255160   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:42 AM  1000    570468   18.00    2.00    0.00    0.00   20.00    12    698.00      0.00 2624312  255592   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:43 AM  1000    570468   20.00    1.00    0.00    0.00   21.00     0    815.00      0.00 2624360  256432   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:44 AM  1000    570468   19.00    2.00    0.00    0.00   21.00     4    723.00      0.00 2624408  256916   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:45 AM  1000    570468   16.00    2.00    0.00    0.00   18.00    10    722.00      0.00 2624452  257552   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:46 AM  1000    570468   20.00    3.00    0.00    0.00   23.00     0    913.00      0.00 2624496  258220   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:47 AM  1000    570468   18.00    2.00    0.00    0.00   20.00     2    959.00      0.00 2624540  259536   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:48 AM  1000    570468   18.00    3.00    0.00    0.00   21.00     6   1007.00      0.00 2624584  260956   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:49 AM  1000    570468   15.00    2.00    0.00    0.00   17.00    12    842.00      0.00 2624764  261728   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:50 AM  1000    570468   17.00    2.00    0.00    0.00   19.00     0    838.00      0.00 2624804  262420   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:51 AM  1000    570468   18.00    2.00    0.00    0.00   20.00    10    808.00      0.00 2624844  263020   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:52 AM  1000    570468   15.00    2.00    0.00    0.00   17.00    10    848.00      0.00 2624880  263712   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:53 AM  1000    570468   14.00    2.00    0.00    0.00   16.00     2    773.00      0.00 2624916  263976   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:54 AM  1000    570468   14.00    3.00    0.00    0.00   17.00    10    809.00      0.00 2624948  264328   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:55 AM  1000    570468   15.00    1.00    0.00    0.00   16.00    14    901.00      0.00 2624984  265084   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:56 AM  1000    570468   14.00    3.00    0.00    0.00   17.00     4    920.00      0.00 2625188  265748   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:57 AM  1000    570468   15.00    2.00    0.00    0.00   17.00    10    869.00      0.00 2625224  266376   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:58 AM  1000    570468   15.00    2.00    0.00    0.00   17.00     6    823.00      0.00 2625260  266492   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:33:59 AM  1000    570468   16.00    2.00    0.00    0.00   18.00     6    942.00      0.00 2625300  267376   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:00 AM  1000    570468   17.00    2.00    0.00    0.00   19.00    10    958.00      0.00 2625536  267856   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:01 AM  1000    570468   14.00    2.00    0.00    0.00   16.00     6    852.00      0.00 2625576  268300   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:02 AM  1000    570468   16.00    3.00    0.00    0.00   19.00    12   1029.00      0.00 2625612  269396   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:03 AM  1000    570468   16.00    1.00    0.00    0.00   17.00     2    873.00      0.00 2625652  269852   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:04 AM  1000    570468   16.00    3.00    0.00    0.00   19.00     2   1183.00      0.00 2625688  271104   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:05 AM  1000    570468   13.00    2.00    0.00    0.00   15.00     0   1019.00      0.00 2625724  272036   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:06 AM  1000    570468   15.00    3.00    0.00    0.00   18.00     0   1045.00      0.00 2625764  272692   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:07 AM  1000    570468   17.00    2.00    0.00    0.00   19.00     4   1315.00      0.00 2625804  274712   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:08 AM  1000    570468   18.81    2.97    0.00    0.00   21.78     1   1295.05      0.00 2626160  276504   0.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:09 AM  1000    570468   14.00    2.00    0.00    0.00   16.00     1   1199.00      0.00 2626204  278028   0.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:10 AM  1000    570468   14.00    1.00    0.00    0.00   15.00     1   1058.00      0.00 2626244  278816   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:11 AM  1000    570468   16.00    1.00    0.00    0.00   17.00     2    987.00      0.00 2626292  279116   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:12 AM  1000    570468   15.00    3.00    0.00    0.00   18.00     4   1044.00      0.00 2626336  279664   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:13 AM  1000    570468   13.00    2.00    0.00    0.00   15.00     4    982.00      0.00 2626384  280136   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:14 AM  1000    570468   15.00    2.00    0.00    0.00   17.00     8    937.00      0.00 2626432  280412   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:15 AM  1000    570468   17.00    2.00    0.00    0.00   19.00    10   1075.00      0.00 2626480  281084   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:16 AM  1000    570468   14.00    2.00    0.00    0.00   16.00     8    984.00      0.00 2626528  281184   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:17 AM  1000    570468   18.00    3.00    0.00    0.00   21.00     6   1946.00      0.00 2630300  281392   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:18 AM  1000    570468   15.00    2.00    0.00    0.00   17.00    10   1080.00      0.00 2630352  281936   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:19 AM  1000    570468   17.00    2.00    0.00    0.00   19.00     8   1074.00      0.00 2630408  282240   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:20 AM  1000    570468   17.00    2.00    0.00    0.00   19.00    14   1185.00      0.00 2630464  283156   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:21 AM  1000    570468   19.00    2.00    0.00    0.00   21.00     2   1130.00      0.00 2630524  283624   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:22 AM  1000    570468   16.00    2.00    0.00    0.00   18.00    10   1242.00      0.00 2630592  284836   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:23 AM  1000    570468   18.00    1.00    0.00    0.00   19.00    10   1456.00      0.00 2630660  286248   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:24 AM  1000    570468   18.00    1.00    0.00    0.00   19.00     2   1282.00      0.00 2630736  287020   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:25 AM  1000    570468   16.00    3.00    0.00    0.00   19.00    12   1386.00      0.00 2631008  288480   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:26 AM  1000    570468   18.00    2.00    0.00    0.00   20.00     8   1321.00      0.00 2631080  289040   0.89  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:27 AM  1000    570468   16.00    2.00    0.00    0.00   18.00     0   1557.00      0.00 2631152  290860   0.89  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:28 AM  1000    570468   17.00    2.00    0.00    0.00   19.00     0   1308.00      0.00 2631484  291868   0.90  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:29 AM  1000    570468   15.00    3.00    0.00    0.00   18.00     0   1372.00      0.00 2631544  292648   0.90  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:30 AM  1000    570468   16.00    2.00    0.00    0.00   18.00     2   1247.00      0.00 2631600  293052   0.90  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:31 AM  1000    570468   14.00    2.00    0.00    0.00   16.00     6   1368.00      0.00 2631648  293772   0.90  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:32 AM  1000    570468   13.00    1.00    0.00    0.00   14.00     6   1338.00      0.00 2631696  294444   0.90  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:33 AM  1000    570468   14.00    1.00    0.00    0.00   15.00     0   1561.00      0.00 2632184  295872   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:34 AM  1000    570468   13.00    2.00    0.00    0.00   15.00    14   1276.00      0.00 2632224  296196   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:35 AM  1000    570468   12.00    2.00    0.00    0.00   14.00    14   1387.00      0.00 2632264  297060   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:34:36 AM  1000    570468   16.00    2.00    0.00    0.00   18.00     6   1241.00      0.00 2632300  297204   0.91  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
