Linux 6.8.0-87-generic (jschoi) 	09/16/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:22 PM  1000    909761    3.00    3.00    0.00    0.00    6.00    14   2717.00      0.00 2614468  165184   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:23 PM  1000    909761   15.00    3.00    0.00    0.00   18.00     6   8556.00      0.00 2615528  193832   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:24 PM  1000    909761   16.00    4.00    0.00    0.00   20.00    14   4342.00      0.00 2615528  198200   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:25 PM  1000    909761   19.00    2.00    0.00    0.00   21.00    14   4169.00      0.00 2617444  208444   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:26 PM  1000    909761   18.00    3.00    0.00    0.00   21.00    14   3808.00      0.00 2617468  210568   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:27 PM  1000    909761   18.00    2.00    0.00    0.00   20.00     0   1260.00      0.00 2617468  207892   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:28 PM  1000    909761   19.00    3.00    0.00    0.00   22.00    10   3641.00      0.00 2617468  211644   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:29 PM  1000    909761   19.00    2.00    0.00    0.00   21.00    14   2189.00      0.00 2617480  213092   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:30 PM  1000    909761   18.00    3.00    0.00    0.00   21.00    14   1993.00      0.00 2617484  208300   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:31 PM  1000    909761   20.00    2.00    0.00    0.00   22.00    12   3891.00      0.00 2617676  212256   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:32 PM  1000    909761   18.00    3.00    0.00    0.00   21.00    14   2159.00      0.00 2617676  220704   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:33 PM  1000    909761   21.00    3.00    0.00    0.00   24.00    10   1667.00      0.00 2617676  221904   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:34 PM  1000    909761   18.00    2.00    0.00    0.00   20.00    12   1055.00      0.00 2616624  220732   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:35 PM  1000    909761   20.00    2.00    0.00    0.00   22.00    14   1477.00      0.00 2616664  222708   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:36 PM  1000    909761   18.00    3.00    0.00    0.00   21.00    14    863.00      0.00 2616664  224008   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:37 PM  1000    909761   20.00    1.00    0.00    0.00   21.00     2   1392.00      0.00 2617840  227588   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:16:38 PM  1000    909761   19.00    3.00    0.00    0.00   22.00     6    900.00      0.00 2616816  224984   0.69  fastlio_mapping

