Linux 6.8.0-87-generic (jschoi) 	09/15/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:31 PM  1000   1171535   14.00    2.00    0.00    0.00   16.00     0   1553.00      0.00 2638464  412264   1.26  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:32 PM  1000   1171535   11.00    1.00    0.00    0.00   12.00    12   1180.00      0.00 2638492  412468   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:33 PM  1000   1171535   12.00    1.00    0.00    0.00   13.00    10   1187.00      0.00 2638520  412524   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:34 PM  1000   1171535   10.00    1.00    0.00    0.00   11.00    10   1194.00      0.00 2638548  412652   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:35 PM  1000   1171535    8.00    2.00    0.00    0.00   10.00    14   1198.00      0.00 2638572  412700   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:36 PM  1000   1171535    6.00    1.00    0.00    0.00    7.00    12   1211.00      0.00 2638600  412756   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:37 PM  1000   1171535    7.00    2.00    0.00    0.00    9.00    12   1211.00      0.00 2638624  412916   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:38 PM  1000   1171535    8.00    2.00    0.00    0.00   10.00     0   1217.00      0.00 2638648  413148   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:39 PM  1000   1171535    8.00    2.00    0.00    0.00   10.00     0   2428.00      0.00 2643480  413348   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:40 PM  1000   1171535    7.00    2.00    0.00    0.00    9.00     0   1262.00      0.00 2643504  413528   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:41 PM  1000   1171535    8.00    1.00    0.00    0.00    9.00    14   1252.00      0.00 2643528  413576   1.27  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:42 PM  1000   1171535    7.00    1.00    0.00    0.00    8.00    14   4125.00      0.00 2645660  424768   1.30  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:43 PM  1000   1171535   10.00    2.00    0.00    0.00   12.00    14  14702.00      0.00 2711224  478200   1.47  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:44 PM  1000   1171535   10.00    5.00    0.00    0.00   15.00     0  20415.00      0.00 2722616  554972   1.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:45 PM  1000   1171535    9.00    5.00    0.00    0.00   14.00    10  20804.00      0.00 2726680  633428   1.94  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:46 PM  1000   1171535   15.00    4.00    0.00    0.00   19.00     4  25852.00      0.00 2736608  731596   2.24  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:47 PM  1000   1171535   12.00    3.00    0.00    0.00   15.00     4  17562.00      0.00 2747500  796576   2.44  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:48 PM  1000   1171535   15.00    4.00    0.00    0.00   19.00     2  23478.00      0.00 2819488  885244   2.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:49 PM  1000   1171535   14.00    4.00    0.00    0.00   18.00     4  23474.00      0.00 2819912  973796   2.99  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:50 PM  1000   1171535   14.00    3.00    0.00    0.00   17.00    10  19579.00      0.00 2820664 1046952   3.21  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:51 PM  1000   1171535   15.00    5.00    0.00    0.00   20.00    13  26354.00      0.00 2821292 1147312   3.52  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:52 PM  1000   1171535   19.00    5.00    0.00    0.00   24.00    13  36384.00      0.00 2958756 1287348   3.95  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:53 PM  1000   1171535   18.00    3.00    0.00    0.00   21.00    13  28106.00      0.00 3036664 1394276   4.28  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:54 PM  1000   1171535   18.00    4.00    0.00    0.00   22.00    13  28807.00      0.00 3174012 1502988   4.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:55 PM  1000   1171535   14.00    4.00    0.00    0.00   18.00    13  20755.00      0.00 3305136 1580520   4.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:56 PM  1000   1171535   15.00    3.00    0.00    0.00   18.00    13  23525.00      0.00 3372016 1668756   5.12  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:57 PM  1000   1171535   12.00    3.00    0.00    0.00   15.00    13  17041.00      0.00 3372060 1731312   5.31  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:58 PM  1000   1171535   17.00    5.00    0.00    0.00   22.00    13  25343.00      0.00 3568736 1827200   5.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:47:59 PM  1000   1171535   11.00    4.00    0.00    0.00   15.00    13  21951.00      0.00 3568776 1909360   5.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:00 PM  1000   1171535   12.00    3.00    0.00    0.00   15.00    13  18183.00      0.00 3648628 1975732   6.06  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:01 PM  1000   1171535   16.00    5.00    0.00    0.00   21.00    13  35871.00      0.00 3853076 2113644   6.48  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:02 PM  1000   1171535   18.00    5.00    0.00    0.00   23.00    13  30963.00      0.00 3926000 2230656   6.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:03 PM  1000   1171535    6.00    3.00    0.00    0.00    9.00    13  11558.00      0.00 3926008 2270896   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:04 PM  1000   1171535    1.00    2.00    0.00    0.00    3.00    13   1516.00      0.00 3926068 2271160   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:05 PM  1000   1171535    1.00    1.00    0.00    0.00    2.00    13   1531.00      0.00 3926128 2271340   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:06 PM  1000   1171535    2.00    1.00    0.00    0.00    3.00    13   1546.00      0.00 3925648 2271100   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:07 PM  1000   1171535    1.00    1.00    0.00    0.00    2.00    13   1561.00      0.00 3925708 2271104   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:08 PM  1000   1171535    1.00    2.00    0.00    0.00    3.00    13   1579.00      0.00 3925772 2271420   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:09 PM  1000   1171535    2.00    1.00    0.00    0.00    3.00    13   1592.00      0.00 3925832 2271540   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:10 PM  1000   1171535    1.00    1.00    0.00    0.00    2.00    13   1607.00      0.00 3925892 2271832   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:11 PM  1000   1171535    1.00    0.00    0.00    0.00    1.00    13   1622.00      0.00 3925952 2271924   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:12 PM  1000   1171535    2.00    1.00    0.00    0.00    3.00    13   1637.00      0.00 3926012 2272044   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:13 PM  1000   1171535    1.00    1.00    0.00    0.00    2.00    13   1655.00      0.00 3926076 2272172   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:14 PM  1000   1171535    2.00    1.00    0.00    0.00    3.00    13   1668.00      0.00 3926136 2272292   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:15 PM  1000   1171535    1.00    2.00    0.00    0.00    3.00    13   1683.00      0.00 3926196 2272440   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:16 PM  1000   1171535    2.00    1.00    0.00    0.00    3.00    13   1698.00      0.00 3926256 2272676   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:17 PM  1000   1171535    2.00    1.00    0.00    0.00    3.00    13   1713.00      0.00 3926316 2272796   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:48:18 PM  1000   1171535    1.00    2.00    0.00    0.00    3.00    13   1731.00      0.00 3926380 2272924   6.97  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
