Linux 6.8.0-87-generic (jschoi) 	09/16/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:07 AM  1000    485467    1.00    1.00    0.00    0.00    2.00     2     74.00      0.00 2613012  156864   0.48  fastlio_mapping
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:31 AM  1000    485467   15.00    2.00    0.00    0.00   17.00    10   3132.00      0.00 2618472  229700   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:32 AM  1000    485467   19.00    3.00    0.00    0.00   22.00    14    642.00      0.00 2618472  232004   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:33 AM  1000    485467   19.00    2.00    0.00    0.00   21.00    14   1052.00      0.00 2619200  236036   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:34 AM  1000    485467   15.00    2.00    0.00    0.00   17.00    10     79.00      0.00 2619200  236420   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:35 AM  1000    485467   18.00    2.00    0.00    0.00   20.00     8    798.00      0.00 2619200  237228   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:36 AM  1000    485467   19.00    2.00    0.00    0.00   21.00     8     35.00      0.00 2619200  237420   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:37 AM  1000    485467   17.00    3.00    0.00    0.00   20.00    12    448.00      0.00 2621712  236856   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:38 AM  1000    485467   17.00    1.00    0.00    0.00   18.00    12     79.00      0.00 2621936  236856   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:39 AM  1000    485467   15.00    3.00    0.00    0.00   18.00    14    765.00      0.00 2621936  238708   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:40 AM  1000    485467   16.00    2.00    0.00    0.00   18.00    14    498.00      0.00 2620160  237592   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:41 AM  1000    485467   17.00    3.00    0.00    0.00   20.00     6    393.00      0.00 2620208  237860   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:42 AM  1000    485467   15.00    2.00    0.00    0.00   17.00    10     95.00      0.00 2620252  238052   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:43 AM  1000    485467   16.00    3.00    0.00    0.00   19.00    12     78.00      0.00 2620296  238436   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:44 AM  1000    485467   17.00    3.00    0.00    0.00   20.00    10    405.00      0.00 2621712  239972   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:45 AM  1000    485467   16.00    2.00    0.00    0.00   18.00     0     49.00      0.00 2621756  240164   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:46 AM  1000    485467   15.00    3.00    0.00    0.00   18.00     8    466.00      0.00 2621800  240440   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:47 AM  1000    485467   17.00    3.00    0.00    0.00   20.00    10    760.00      0.00 2622336  241924   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:48 AM  1000    485467   15.00    4.00    0.00    0.00   19.00    14    482.00      0.00 2622380  242080   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:49 AM  1000    485467   15.00    2.00    0.00    0.00   17.00     0    483.00      0.00 2622508  243272   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:50 AM  1000    485467   13.00    4.00    0.00    0.00   17.00     0    591.00      0.00 2622556  243752   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:51 AM  1000    485467   19.00    3.00    0.00    0.00   22.00     0    596.00      0.00 2622600  244312   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:52 AM  1000    485467   16.00    2.00    0.00    0.00   18.00     4     48.00      0.00 2622644  244312   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:53 AM  1000    485467   16.00    2.00    0.00    0.00   18.00     0    572.00      0.00 2622688  244620   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:54 AM  1000    485467    4.00    2.00    0.00    0.00    6.00     2   1151.00      0.00 2623624  247264   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:55 AM  1000    485467   11.00    2.00    0.00    0.00   13.00     0   1580.00      0.00 2624856  251376   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:56 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     0   1496.00      0.00 2624900  255260   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:57 AM  1000    485467   12.00    2.00    0.00    0.00   14.00     0    985.00      0.00 2624944  257200   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:58 AM  1000    485467   13.00    1.00    0.00    0.00   14.00     2   1707.00      0.00 2624988  261348   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:26:59 AM  1000    485467   16.00    2.00    0.00    0.00   18.00     6   1125.00      0.00 2625036  263436   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:00 AM  1000    485467   15.00    1.00    0.00    0.00   16.00     6   1023.00      0.00 2625080  265172   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:01 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     8    668.00      0.00 2625124  265528   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:02 AM  1000    485467   15.00    2.00    0.00    0.00   17.00     0   1085.00      0.00 2625168  267720   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:03 AM  1000    485467   14.00    1.00    0.00    0.00   15.00     0    981.00      0.00 2625212  269152   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:04 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     2    948.00      0.00 2625256  270204   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:05 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     5    902.00      0.00 2627808  271400   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:06 AM  1000    485467   11.00    2.00    0.00    0.00   13.00     5    843.00      0.00 2627852  272380   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:07 AM  1000    485467   11.00    2.00    0.00    0.00   13.00     5   1085.00      0.00 2627896  274008   0.84  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:08 AM  1000    485467   11.00    1.00    0.00    0.00   12.00     5   1392.00      0.00 2627940  276460   0.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:09 AM  1000    485467   12.00    2.00    0.00    0.00   14.00     6    869.00      0.00 2627984  277304   0.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:10 AM  1000    485467   12.00    2.00    0.00    0.00   14.00     5    968.00      0.00 2628032  278508   0.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:11 AM  1000    485467   15.00    1.00    0.00    0.00   16.00     5     21.00      0.00 2628072  278508   0.85  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:12 AM  1000    485467   12.00    2.00    0.00    0.00   14.00     5    799.00      0.00 2628120  278896   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:13 AM  1000    485467   15.00    2.00    0.00    0.00   17.00     5    751.00      0.00 2628164  279120   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:14 AM  1000    485467   13.00    1.00    0.00    0.00   14.00     5     22.00      0.00 2628208  279120   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:15 AM  1000    485467   12.00    1.00    0.00    0.00   13.00     5     93.00      0.00 2628252  279504   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:16 AM  1000    485467   15.00    2.00    0.00    0.00   17.00     5    885.00      0.00 2628296  280004   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:17 AM  1000    485467   12.00    1.00    0.00    0.00   13.00     6    962.00      0.00 2628340  280536   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:18 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     5    373.00      0.00 2628384  281880   0.86  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:19 AM  1000    485467   12.00    2.00    0.00    0.00   14.00     5    989.00      0.00 2628432  282984   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:20 AM  1000    485467   11.00    1.00    0.00    0.00   12.00     5    959.00      0.00 2628476  283684   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:21 AM  1000    485467   15.00    2.00    0.00    0.00   17.00     5    845.00      0.00 2628520  283772   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:22 AM  1000    485467   17.00    1.00    0.00    0.00   18.00     5    850.00      0.00 2628564  283964   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:23 AM  1000    485467   11.00    1.00    0.00    0.00   12.00     5     22.00      0.00 2628608  283964   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:24 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     5    999.00      0.00 2628656  284508   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:25 AM  1000    485467   11.00    2.00    0.00    0.00   13.00     5    884.00      0.00 2628700  284768   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:26 AM  1000    485467   11.00    2.00    0.00    0.00   13.00     5    895.00      0.00 2628744  284888   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:27 AM  1000    485467   11.00    2.00    0.00    0.00   13.00     5    906.00      0.00 2628788  285148   0.87  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:28 AM  1000    485467    9.00    2.00    0.00    0.00   11.00     6    917.00      0.00 2628832  285392   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:29 AM  1000    485467   11.00    1.00    0.00    0.00   12.00     6    928.00      0.00 2628876  285608   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:30 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     8    939.00      0.00 2628920  285784   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:31 AM  1000    485467   11.00    3.00    0.00    0.00   14.00     8    950.00      0.00 2628964  285872   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:32 AM  1000    485467   12.00    1.00    0.00    0.00   13.00     2   1049.00      0.00 2629008  286152   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:33 AM  1000    485467   14.00    1.00    0.00    0.00   15.00     0   1317.00      0.00 2629052  287392   0.88  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:34 AM  1000    485467   10.00    2.00    0.00    0.00   12.00     0   1275.00      0.00 2629096  288552   0.89  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:35 AM  1000    485467   13.00    2.00    0.00    0.00   15.00     2   1161.00      0.00 2629140  289352   0.89  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:36 AM  1000    485467   13.00    1.00    0.00    0.00   14.00    10   1417.00      0.00 2629188  291076   0.89  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:27:37 AM  1000    485467   11.00    1.00    0.00    0.00   12.00    12   1086.00      0.00 2629232  291456   0.89  fastlio_mapping

