t,valid_plane_num,lambda_min,lambda_min_norm,is_degenerate_voxelslam,persistent_degenerate,early_warning
1770830042.881756,0,nan,nan,0,0,0
1770830042.981813,0,nan,nan,0,0,0
1770830043.081918,0,nan,nan,0,0,0
1770830043.181806,0,nan,nan,0,0,0
1770830043.281721,0,nan,nan,0,0,1
1770830043.381768,0,nan,nan,0,0,1
1770830043.483027,0,nan,nan,0,0,1
1770830043.582611,0,nan,nan,0,0,1
1770830043.681720,0,nan,nan,0,0,1
1770830043.782278,0,nan,nan,0,1,1
1770830043.881291,877,248.389235,0.283226,0,1,1
1770830043.982441,847,237.535947,0.280444,0,1,1
1770830044.081752,851,237.668930,0.279282,0,1,0
1770830044.181773,850,233.385614,0.274571,0,0,0
1770830044.281808,877,230.658665,0.263009,0,0,0
1770830044.382286,848,236.141328,0.278469,0,0,0
1770830044.483016,877,239.710710,0.273330,0,0,0
1770830044.581742,873,243.593688,0.279031,0,0,0
1770830044.684454,852,235.199974,0.276056,0,0,0
1770830044.781969,859,240.244675,0.279679,0,0,0
1770830044.881710,874,240.637480,0.275329,0,0,0
1770830044.981728,835,225.818554,0.270441,0,0,0
1770830045.081786,832,222.923970,0.267937,0,0,0
1770830045.181933,813,222.240951,0.273359,0,0,0
1770830045.282578,794,213.120320,0.268414,0,0,0
1770830045.382905,828,225.751366,0.272647,0,0,0
1770830045.482970,829,225.546578,0.272071,0,0,0
1770830045.583114,838,232.906285,0.277931,0,0,0
1770830045.681890,845,234.663057,0.277708,0,0,0
1770830045.781725,842,238.500525,0.283255,0,0,0
1770830045.884119,848,233.524172,0.275382,0,0,0
1770830045.980679,859,243.413845,0.283369,0,0,0
1770830046.081732,844,238.145206,0.282163,0,0,0
1770830046.181618,834,223.945674,0.268520,0,0,0
1770830046.281925,870,244.216374,0.280708,0,0,0
1770830046.382262,821,219.491172,0.267346,0,0,0
1770830046.482346,848,235.380773,0.277572,0,0,0
1770830046.581697,853,237.670154,0.278629,0,0,0
1770830046.681685,841,231.148806,0.274850,0,0,0
1770830046.781728,844,231.861917,0.274718,0,0,0
1770830046.883494,856,237.016373,0.276888,0,0,0
1770830046.982180,871,244.735857,0.280983,0,0,0
1770830047.081721,857,242.033899,0.282420,0,0,0
1770830047.181869,867,238.784631,0.275415,0,0,0
1770830047.281726,847,229.651248,0.271135,0,0,0
1770830047.381729,860,234.441449,0.272606,0,0,0
1770830047.482449,862,239.815527,0.278208,0,0,0
1770830047.581706,854,234.854285,0.275005,0,0,0
1770830047.685268,814,214.730327,0.263796,0,0,0
1770830047.782811,851,232.776616,0.273533,0,0,0
1770830047.882471,808,209.714476,0.259548,0,0,0
1770830047.982152,868,229.953463,0.264923,0,0,0
1770830048.081744,843,227.007835,0.269286,0,0,0
1770830048.181952,863,239.105157,0.277063,0,0,0
1770830048.282551,867,244.091329,0.281536,0,0,0
1770830048.381908,860,241.309999,0.280593,0,0,0
1770830048.482982,841,231.107618,0.274801,0,0,0
1770830048.581748,856,239.498533,0.279788,0,0,0
1770830048.681794,846,239.544403,0.283149,0,0,0
1770830048.781906,809,219.033105,0.270745,0,0,0
1770830048.882124,801,218.269233,0.272496,0,0,0
1770830048.981632,827,235.849934,0.285187,0,0,0
1770830049.082996,814,227.396685,0.279357,0,0,0
1770830049.181986,813,223.131481,0.274454,0,0,0
1770830049.282202,830,237.114337,0.285680,0,0,0
1770830049.382089,806,224.486625,0.278519,0,0,0
1770830049.482948,862,247.164841,0.286734,0,0,0
1770830049.582922,835,235.713013,0.282291,0,0,0
1770830049.681693,832,231.226529,0.277917,0,0,0
1770830049.781894,826,227.270735,0.275146,0,0,0
1770830049.883387,852,242.097210,0.284152,0,0,0
1770830049.981584,805,229.131755,0.284636,0,0,0
1770830050.081867,769,221.872242,0.288520,0,0,0
1770830050.181914,759,224.439866,0.295705,0,0,0
1770830050.281902,765,217.881758,0.284813,0,0,0
1770830050.381891,798,218.428159,0.273719,0,0,0
1770830050.482261,810,232.605610,0.287167,0,0,0
1770830050.581745,804,225.930738,0.281008,0,0,0
1770830050.683926,784,230.574895,0.294101,0,0,0
1770830050.781764,772,223.658401,0.289713,0,0,0
1770830050.882525,743,212.254169,0.285672,0,0,0
1770830050.981768,755,217.753250,0.288415,0,0,0
1770830051.081690,702,178.067356,0.253657,0,0,0
1770830051.181874,653,160.311123,0.245499,0,0,0
1770830051.281549,670,186.107518,0.277772,0,0,0
1770830051.378922,643,187.574879,0.291718,0,0,0
1770830051.482322,669,185.251101,0.276907,0,0,0
1770830051.582423,664,188.222218,0.283467,0,0,0
1770830051.682076,673,194.386219,0.288835,0,0,0
1770830051.782622,673,184.435238,0.274049,0,0,0
1770830051.882489,670,189.559783,0.282925,0,0,0
1770830051.981616,683,192.359065,0.281638,0,0,0
1770830052.081831,696,189.703641,0.272563,0,0,0
1770830052.182138,683,188.296074,0.275690,0,0,0
1770830052.281723,683,179.575283,0.262921,0,0,0
1770830052.381772,695,190.907237,0.274687,0,0,0
1770830052.482895,686,181.200632,0.264141,0,0,0
1770830052.583118,700,192.296370,0.274709,0,0,0
