Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:23:58 PM  1000    139272    8.00    2.00    0.00    0.00   10.00    12   4642.00      0.00 2661068  167156   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:23:59 PM  1000    139272   33.00    3.00    0.00    0.00   36.00     0   8009.00      0.00 2663240  191200   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:00 PM  1000    139272   15.00    2.00    0.00    0.00   17.00    12   4170.00      0.00 2664432  199632   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:01 PM  1000    139272   29.00    2.00    0.00    0.00   31.00     0   3262.00      0.00 2664432  200520   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:02 PM  1000    139272   26.00    3.00    0.00    0.00   29.00     2   2235.00      0.00 2664432  200616   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:03 PM  1000    139272   23.00    2.00    0.00    0.00   25.00     0   4391.00      0.00 2664452  207604   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:04 PM  1000    139272   28.00    2.00    0.00    0.00   30.00     0   2330.00      0.00 2664452  209880   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:05 PM  1000    139272   25.00    2.00    0.00    0.00   27.00     6   2937.00      0.00 2664452  209996   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:06 PM  1000    139272   27.00    2.00    0.00    0.00   29.00     4   2102.00      0.00 2665772  208260   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:07 PM  1000    139272   30.00    1.00    0.00    0.00   31.00    10   2891.00      0.00 2665904  211860   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:08 PM  1000    139272   24.00    2.00    0.00    0.00   26.00     4   2483.00      0.00 2665904  214296   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:09 PM  1000    139272   27.00    3.00    0.00    0.00   30.00    10   3019.00      0.00 2666940  212516   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:10 PM  1000    139272   26.00    2.00    0.00    0.00   28.00     2   2138.00      0.00 2667040  212804   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:11 PM  1000    139272   29.00    2.00    0.00    0.00   31.00     2   3741.00      0.00 2667144  214940   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:12 PM  1000    139272   24.00    3.00    0.00    0.00   27.00    10   3068.00      0.00 2668416  213816   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:13 PM  1000    139272   28.00    1.00    0.00    0.00   29.00    14   2192.00      0.00 2668524  221208   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:24:14 PM  1000    139272   29.00    3.00    0.00    0.00   32.00     8    765.00      0.00 2667684  222980   0.68  fastlio_mapping

