relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,3035,0,11939,8029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003015000,nan,nan,nan,nan,0,nan
0.099920273,19968,3044,0,11974,7994,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.873130798,20,0.000000000,nan,nan,nan,0.050220000,nan,nan,nan,nan,0,nan
0.201151371,20160,3172,0,12007,8153,16984,2106,nan,nan,nan,nan,8835,8149,1374,732,2.573014642,1.645340422,nan,nan,7.221460342,17,0.000000000,nan,nan,0.000000000,6.027136000,nan,nan,nan,nan,0,0.200000000
0.301257133,19872,3002,0,11971,7901,16866,2088,1986,1984,1316,668,8967,7899,1381,707,2.543915448,1.638126411,579.657231284,1852.814504943,7.441043854,5,0.000000000,nan,nan,0.000000000,20.048450999,10.828578999,0.299464000,1.134364000,11.829634999,0,0.200000000
0.401067495,20160,3203,0,12222,7938,16953,2145,1800,1799,1160,639,9019,7934,1409,736,2.532344577,1.628424242,467.611406790,1842.555896605,6.479740143,35,0.000000000,nan,nan,0.000000000,16.341070001,11.441605000,0.368109000,0.558698001,12.714431999,0,0.200000000
0.501201153,19680,2899,0,11762,7918,16777,2122,1665,1670,1092,578,8859,7918,1400,722,2.579338101,1.647995442,419.517481413,1708.065596343,6.551265717,9,0.000000000,nan,nan,0.000000000,21.574759001,14.534708000,0.407351001,0.538336000,16.214992000,0,0.200000000
0.599975824,20256,3122,0,12251,8005,17130,2128,1535,1533,1014,519,9125,8005,1440,688,2.587098150,1.604145237,346.560534685,1574.360456079,8.410930634,29,0.000000000,nan,nan,0.000000000,28.236605000,17.949163999,0.384463001,0.312996001,19.338691000,0,0.200000000
0.699880600,20160,2845,0,12145,8015,17311,2117,1505,1505,987,518,9296,8015,1411,706,2.509156997,1.645575318,356.017781101,1523.826691444,6.377696991,22,0.000000000,nan,nan,0.000000000,13.582907000,6.012325999,0.164038001,0.230414000,6.626848000,0,0.200000000
0.801295519,19968,3090,0,11851,8117,16874,2083,1441,1438,943,495,8761,8113,1386,697,2.600378041,1.586984913,350.228231763,1517.304935540,6.799221039,24,0.000000000,nan,nan,0.000000000,13.969550000,5.866213000,0.154329002,0.299709001,6.492188999,0,0.200000000
0.901170731,19968,2842,0,11974,7994,17122,2109,1445,1447,933,514,9132,7990,1397,712,2.534626258,1.669800521,336.998766628,1483.543998847,8.097171783,20,0.000000000,nan,nan,0.000000000,23.210330999,15.129802001,0.169682000,0.187371999,15.749262000,0,0.200000000
1.000241280,19392,2854,0,11536,7856,16534,2051,1394,1393,908,485,8680,7854,1356,695,2.630802425,1.613856229,323.110921604,1522.064254356,nan,1,nan,nan,nan,0.000000000,12.512898998,9.498142999,0.278269998,0.438563000,10.482416999,0,0.200000000
1.100608587,20448,3095,0,12244,8204,17349,2091,1361,1363,908,455,9145,8204,1392,699,2.553374321,1.630029738,340.261471087,1412.611882194,6.682395935,30,0.000000000,nan,nan,0.000000000,21.281740001,14.495110001,0.263111999,0.189277000,15.569159001,0,0.200000000
1.202547789,20160,2889,0,12041,8119,17267,2084,1326,1324,900,424,9148,8119,1379,705,2.545349497,1.602190051,330.663817554,1442.077529070,7.502794266,16,0.000000000,nan,nan,0.000000000,12.378210000,7.451984999,0.153466997,0.167217999,7.980760000,0,0.200000000
1.300354958,19680,2495,0,11577,8103,17181,2076,1337,1338,909,429,9080,8101,1396,680,2.558586245,1.625453177,342.130408096,1452.943330220,5.955696106,18,0.000000000,nan,nan,0.000000000,11.124584000,7.581864000,0.113213000,0.159013000,8.075764001,0,0.200000000
1.400197029,20064,2879,0,12010,8054,17181,2043,1271,1267,829,438,9130,8051,1343,700,2.539026840,1.606990664,309.572854412,1423.986924628,7.755041122,33,0.000000000,nan,nan,0.000000000,13.188583000,5.661441999,0.135897000,0.202588000,6.183238000,0,0.200000000
1.501385450,19872,2871,0,11741,8131,16997,2056,1297,1294,848,446,8867,8130,1348,708,2.597844118,1.614773516,324.269046150,1474.861709084,6.043195724,10,0.000000000,nan,nan,0.000000000,24.905877999,15.535808001,0.261343999,0.291645001,16.575261001,0,0.200000000
1.601197720,20064,3168,0,12193,7871,16892,2064,1253,1255,822,433,9023,7869,1353,711,2.562979927,1.658786594,305.513264489,1382.075849549,8.256912231,17,0.000000000,nan,nan,0.000000000,13.286703001,5.372669000,0.131794999,0.135294000,5.934290000,0,0.200000000
1.701240540,19968,3028,0,11984,7984,16936,2090,1252,1253,834,419,8952,7984,1374,716,2.550589842,1.612501596,307.576067028,1402.474702181,6.120920181,35,0.000000000,nan,nan,0.000000000,14.115898000,5.540612001,0.141867000,0.131090999,6.076694001,0,0.200000000
1.801138878,19680,3102,0,11923,7757,16574,2146,1266,1264,848,416,8817,7757,1418,728,2.576837949,1.609020216,304.994199838,1391.102969949,6.100654602,5,0.000000000,nan,nan,0.000000000,11.594006999,8.133740999,0.140079001,0.141766001,8.647174000,0,0.200000000
1.900863647,20352,3182,0,12424,7928,17166,2105,1266,1259,850,409,9242,7924,1413,692,2.537018337,1.611036165,306.461756590,1351.833748077,7.349491119,27,0.000000000,nan,nan,0.000000000,25.702833000,16.417281000,0.522578001,0.459584000,18.171057000,0,0.200000000
2.000528336,19872,3145,0,12017,7855,16723,2113,1257,1260,851,409,8868,7855,1414,699,2.551834049,1.610828624,318.550660508,1338.104047058,8.721351624,9,0.000000000,nan,nan,0.000000000,13.043647999,6.024229000,0.137340001,0.128368001,6.539401000,0,0.200000000
2.099837542,20256,3196,0,12332,7924,17056,2105,1239,1238,844,394,9132,7924,1425,680,2.534819016,1.546298617,307.931967415,1315.669802273,8.361101151,33,0.000000000,nan,nan,0.000000000,13.302116000,5.602881000,0.135675999,0.136502000,6.116516000,0,0.200000000
2.201304674,19872,3133,0,11999,7873,16735,2099,1240,1234,845,389,8866,7869,1409,690,2.564677477,1.592026702,308.934558183,1240.084653090,6.008148193,7,0.000000000,nan,nan,0.000000000,18.198415000,11.706123001,0.252454000,0.389106001,12.599840000,0,0.200000000
2.301306963,20160,3244,0,12262,7898,16912,2031,1176,1179,799,380,9018,7894,1382,649,2.520289488,1.579963462,302.704874546,1191.676766744,8.316993713,36,0.000000000,nan,nan,0.000000000,19.714726001,13.618860999,0.232029002,0.146438000,14.501145999,0,0.200000000
2.401642323,19584,2992,0,11866,7718,16588,2040,1173,1169,790,379,8874,7714,1365,675,2.581554638,1.566430025,291.822258601,1164.877855528,6.863117218,10,0.000000000,nan,nan,0.000000000,13.054799001,5.964226999,0.121956000,0.110585999,6.425962001,0,0.200000000
2.500371933,19968,3146,0,12227,7741,16818,2022,1161,1157,768,389,9081,7737,1350,672,2.494008179,1.592102073,281.550002215,1313.637745783,7.236719131,33,0.000000000,nan,nan,0.000000000,23.610847000,15.325164002,0.231454000,0.151688000,16.173968999,0,0.200000000
2.600475073,20160,3302,0,12131,8029,16854,2112,1212,1205,814,391,8829,8025,1377,735,2.572629348,1.552894104,296.629846974,1359.263200132,6.936311722,16,0.000000000,nan,nan,0.000000000,14.913767000,8.844282000,0.160953001,0.147627999,9.492604000,0,0.200000000
2.700752735,20256,3389,0,12652,7604,16863,2075,1188,1181,801,380,9260,7603,1384,691,2.482350131,1.606131361,312.625497130,1261.655905597,7.515430450,18,0.000000000,nan,nan,0.000000000,12.731000001,5.322974999,0.102837999,0.136371000,5.698968000,0,0.200000000
2.801205635,19968,3339,0,12250,7718,16625,2179,1237,1246,845,401,8907,7718,1453,726,2.566258761,1.573362358,307.595537781,1331.229702533,7.816553116,25,0.000000000,nan,nan,0.000000000,24.542243998,16.386069998,0.273660002,0.165175999,17.382603000,0,0.200000000
