Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:38 PM  1000     31303    2.00    3.00    0.00    0.00    5.00     5     26.00      0.00 2527056  152448   0.47  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:39 PM  1000     31303    8.00    4.00    0.00    0.00   12.00    12   5118.00      0.00 2595552  166752   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:40 PM  1000     31303   18.00    2.00    0.00    0.00   20.00    12   4450.00      0.00 2596444  180988   0.56  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:41 PM  1000     31303   25.00    2.00    0.00    0.00   27.00     6   7204.00      0.00 2596468  198192   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:42 PM  1000     31303   22.00    2.00    0.00    0.00   24.00     6   2119.00      0.00 2598076  202948   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:43 PM  1000     31303   27.00    2.00    0.00    0.00   29.00    10   2942.00      0.00 2596536  212116   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:44 PM  1000     31303   27.00    2.00    0.00    0.00   29.00     6   1525.00      0.00 2599012  207644   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:45 PM  1000     31303   24.00    2.00    0.00    0.00   26.00     8   1776.00      0.00 2599536  209728   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:46 PM  1000     31303   29.00    2.00    0.00    0.00   31.00    10   1913.00      0.00 2599704  215228   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:47 PM  1000     31303   23.00    3.00    0.00    0.00   26.00    10   1878.00      0.00 2599928  214968   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:48 PM  1000     31303   24.00    2.00    0.00    0.00   26.00     0   2309.00      0.00 2600700  218828   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:49 PM  1000     31303   27.00    2.00    0.00    0.00   29.00     2    507.00      0.00 2600700  220748   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:50 PM  1000     31303   23.00    1.00    0.00    0.00   24.00     4    116.00      0.00 2600700  221132   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:51 PM  1000     31303   26.00    1.00    0.00    0.00   27.00    14    167.00      0.00 2600856  221900   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:52 PM  1000     31303   23.00    2.00    0.00    0.00   25.00    14    587.00      0.00 2600856  222732   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:53 PM  1000     31303   26.00    2.00    0.00    0.00   28.00     2   1475.00      0.00 2603612  228684   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:53:54 PM  1000     31303   23.00    3.00    0.00    0.00   26.00     4    522.00      0.00 2603732  230988   0.71  fastlio_mapping

