Linux 6.8.0-87-generic (jschoi) 	09/05/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:48 PM  1000    883277    6.00    2.00    0.00    0.00    8.00    14   4806.00      0.00 2594872  167856   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:49 PM  1000    883277   28.00    5.00    0.00    0.00   33.00     4   8511.00      0.00 2597036  199448   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:50 PM  1000    883277   26.00    2.00    0.00    0.00   28.00     6   2523.00      0.00 2597036  204508   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:51 PM  1000    883277   28.00    3.00    0.00    0.00   31.00    10   1828.00      0.00 2597368  206404   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:52 PM  1000    883277   25.00    2.00    0.00    0.00   27.00     4   2573.00      0.00 2598108  207024   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:53 PM  1000    883277   26.00    3.00    0.00    0.00   29.00    14   2202.00      0.00 2598108  210912   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:54 PM  1000    883277   25.00    2.00    0.00    0.00   27.00     2    511.00      0.00 2598108  212832   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:55 PM  1000    883277   22.00    3.00    0.00    0.00   25.00     8   1423.00      0.00 2598108  214896   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:56 PM  1000    883277   22.00    2.00    0.00    0.00   24.00    14   1888.00      0.00 2599292  213900   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:57 PM  1000    883277   26.00    4.00    0.00    0.00   30.00    14   2320.00      0.00 2599292  214616   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:58 PM  1000    883277   29.00    3.00    0.00    0.00   32.00     2   1890.00      0.00 2599292  216980   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:23:59 PM  1000    883277   24.00    4.00    0.00    0.00   28.00     2   1736.00      0.00 2599292  213744   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:24:00 PM  1000    883277   28.00    2.00    0.00    0.00   30.00    14   2326.00      0.00 2599292  217080   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:24:01 PM  1000    883277   19.00    4.00    0.00    0.00   23.00     8   2118.00      0.00 2599844  214060   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:24:02 PM  1000    883277   28.00    3.00    0.00    0.00   31.00    14   3869.00      0.00 2600952  224296   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:24:03 PM  1000    883277   24.00    2.00    0.00    0.00   26.00    14    110.00      0.00 2600952  224680   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:24:04 PM  1000    883277   27.00    2.00    0.00    0.00   29.00    14    353.00      0.00 2600952  226024   0.69  fastlio_mapping

