Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:23 PM  1000    142702    2.00    2.00    0.00    0.00    4.00     0   1787.00      0.00 2595412  157284   0.48  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:24 PM  1000    142702   25.00    2.00    0.00    0.00   27.00     2   7920.00      0.00 2663896  186048   0.57  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:25 PM  1000    142702   15.00    2.00    0.00    0.00   17.00     2   3355.00      0.00 2663896  199104   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:26 PM  1000    142702   25.00    3.00    0.00    0.00   28.00     6   5820.00      0.00 2662872  199776   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:27 PM  1000    142702   22.00    2.00    0.00    0.00   24.00    14   2818.00      0.00 2664368  207068   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:28 PM  1000    142702   28.00    1.00    0.00    0.00   29.00     8   2484.00      0.00 2663056  206120   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:29 PM  1000    142702   23.00    3.00    0.00    0.00   26.00     2   3446.00      0.00 2664620  209832   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:30 PM  1000    142702   25.00    2.00    0.00    0.00   27.00     2   2843.00      0.00 2664620  209980   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:31 PM  1000    142702   22.00    2.00    0.00    0.00   24.00     2   2716.00      0.00 2665380  213644   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:32 PM  1000    142702   27.00    3.00    0.00    0.00   30.00     4   2181.00      0.00 2665380  211656   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:33 PM  1000    142702   25.00    1.00    0.00    0.00   26.00     4   2808.00      0.00 2665380  213828   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:34 PM  1000    142702   25.00    2.00    0.00    0.00   27.00     4   1412.00      0.00 2665380  210480   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:35 PM  1000    142702   24.00    1.00    0.00    0.00   25.00     4   2703.00      0.00 2665380  214148   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:36 PM  1000    142702   23.00    3.00    0.00    0.00   26.00    10   3109.00      0.00 2665380  209760   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:37 PM  1000    142702   27.00    1.00    0.00    0.00   28.00     6   2929.00      0.00 2665380  211368   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:38 PM  1000    142702   26.00    2.00    0.00    0.00   28.00     6   2828.00      0.00 2665380  211652   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:30:39 PM  1000    142702   26.00    2.00    0.00    0.00   28.00     0   3992.00      0.00 2668508  217504   0.67  fastlio_mapping

