relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,3035,0,11939,8029,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002479001,nan,nan,nan,nan,0,nan
0.099920273,19968,3044,0,11974,7994,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.873130798,20,0.000000000,nan,nan,nan,0.043405000,nan,nan,nan,nan,0,nan
0.201151371,20160,3172,0,12007,8153,16984,2106,nan,nan,nan,nan,8835,8149,1374,732,2.573014642,1.645340422,nan,nan,7.221460342,17,0.000000000,nan,nan,0.000000000,4.814671998,nan,nan,nan,nan,0,0.200000000
0.301257133,19872,3002,0,11971,7901,16866,2088,1986,1984,1316,668,8967,7899,1381,707,2.543915448,1.638126411,579.657231284,1852.814504943,7.441043854,5,0.000000000,nan,nan,0.000000000,13.943016000,8.164855000,0.243745000,1.198505001,9.000583001,0,0.200000000
0.401067495,20160,3203,0,12222,7938,16953,2145,1800,1799,1160,639,9019,7934,1409,736,2.532344577,1.628424242,467.611406790,1842.555896605,6.479740143,35,0.000000000,nan,nan,0.000000000,19.769824999,11.370815000,0.329824001,0.548921000,12.494872000,0,0.200000000
0.501201153,19680,2899,0,11762,7918,16777,2122,1665,1670,1092,578,8859,7918,1400,722,2.579338101,1.647995442,419.517481413,1708.065596343,6.551265717,9,0.000000000,nan,nan,0.000000000,9.721339000,7.134852000,0.197688001,0.415450000,7.837046000,0,0.200000000
0.599975824,20256,3122,0,12251,8005,17130,2128,1535,1533,1014,519,9125,8005,1440,688,2.587098150,1.604145237,346.560534685,1574.360456079,8.410930634,29,0.000000000,nan,nan,0.000000000,23.601331000,15.586105001,0.298308001,0.311440001,16.766385001,0,0.200000000
0.699880600,20160,2845,0,12145,8015,17311,2117,1505,1505,987,518,9296,8015,1411,706,2.509156997,1.645575318,356.017781101,1523.826691444,6.377696991,22,0.000000000,nan,nan,0.000000000,13.365778999,9.885896001,0.217325998,0.221684999,10.812945000,0,0.200000000
0.801295519,19968,3090,0,11851,8117,16874,2083,1441,1438,943,495,8761,8113,1386,697,2.600378041,1.586984913,350.228231763,1517.304935540,6.799221039,24,0.000000000,nan,nan,0.000000000,22.287582000,13.225686002,0.252117999,0.305733000,14.235369001,0,0.200000000
0.901170731,19968,2842,0,11974,7994,17122,2109,1445,1447,933,514,9132,7990,1397,712,2.534626258,1.669800521,336.998766628,1483.543998847,8.097171783,20,0.000000000,nan,nan,0.000000000,14.504111999,6.387641999,0.232720999,0.359215001,7.350726999,0,0.200000000
1.000241280,19392,2854,0,11536,7856,16534,2051,1394,1393,908,485,8680,7854,1356,695,2.630802425,1.613856229,323.110921604,1522.064254356,nan,1,nan,nan,nan,0.000000000,27.039547000,20.836299998,0.523698998,0.363865000,22.730369999,0,0.200000000
1.100608587,20448,3095,0,12244,8204,17349,2091,1361,1363,908,455,9145,8204,1392,699,2.553374321,1.630029738,340.261471087,1412.611882194,6.682395935,30,0.000000000,nan,nan,0.000000000,13.837121001,5.664385999,0.145552003,0.170037001,6.220588000,0,0.200000000
1.202547789,20160,2889,0,12041,8119,17267,2084,1326,1324,900,424,9148,8119,1379,705,2.545349497,1.602190051,330.663817554,1442.077529070,7.502794266,16,0.000000000,nan,nan,0.000000000,23.257371999,14.978519001,0.280215003,0.187427000,15.898397000,0,0.200000000
1.300354958,19680,2495,0,11577,8103,17181,2076,1337,1338,909,429,9080,8101,1396,680,2.558586245,1.625453177,342.130408096,1452.943330220,5.955696106,18,0.000000000,nan,nan,0.000000000,18.369527999,8.774451999,0.121606001,0.234048000,9.285421000,0,0.200000000
1.400197029,20064,2879,0,12010,8054,17181,2043,1271,1267,829,438,9130,8051,1343,700,2.539026840,1.606990664,309.572854412,1423.986924628,7.755041122,33,0.000000000,nan,nan,0.000000000,15.840431000,8.430561997,0.167748001,0.144885000,9.080549999,0,0.200000000
1.501385450,19872,2871,0,11741,8131,16997,2056,1297,1294,848,446,8867,8130,1348,708,2.597844118,1.614773516,324.269046150,1474.861709084,6.043195724,10,0.000000000,nan,nan,0.000000000,22.907900000,14.004580002,0.271184001,0.306247000,15.029126000,0,0.200000000
1.601197720,20064,3168,0,12193,7871,16892,2064,1253,1255,822,433,9023,7869,1353,711,2.562979927,1.658786594,305.513264489,1382.075849549,8.256912231,17,0.000000000,nan,nan,0.000000000,24.243132000,15.370706002,0.259578001,0.170928000,16.347653000,0,0.200000000
1.701240540,19968,3028,0,11984,7984,16936,2090,1252,1253,834,419,8952,7984,1374,716,2.550589842,1.612501596,307.576067028,1402.474702181,6.120920181,35,0.000000000,nan,nan,0.000000000,20.408991000,14.730710998,0.274017999,0.159938001,15.675313000,0,0.200000000
1.801138878,19680,3102,0,11923,7757,16574,2146,1266,1264,848,416,8817,7757,1418,728,2.576837949,1.609020216,304.994199838,1391.102969949,6.100654602,5,0.000000000,nan,nan,0.000000000,11.964811001,9.368038000,0.226113001,0.191991001,10.196834999,0,0.200000000
1.900863647,20352,3182,0,12424,7928,17166,2105,1266,1259,850,409,9242,7924,1413,692,2.537018337,1.611036165,306.461756590,1351.833748077,7.349491119,27,0.000000000,nan,nan,0.000000000,8.367252000,5.765838001,0.138166002,0.183021000,6.288982000,0,0.200000000
2.000528336,19872,3145,0,12017,7855,16723,2113,1257,1260,851,409,8868,7855,1414,699,2.551834049,1.610828624,318.550660508,1338.104047058,8.721351624,9,0.000000000,nan,nan,0.000000000,8.216630000,5.676641998,0.144260999,0.134784001,6.291813999,0,0.200000000
