Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:22 PM  1000     92306    7.00    2.00    0.00    0.00    9.00     9   5777.00      0.00 2595952  171604   0.53  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:23 PM  1000     92306   23.00    4.00    0.00    0.00   27.00     9   7899.00      0.00 2597540  201500   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:24 PM  1000     92306   24.00    3.00    0.00    0.00   27.00    14   3663.00      0.00 2597540  208180   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:25 PM  1000     92306   26.00    3.00    0.00    0.00   29.00    14   3028.00      0.00 2597556  212636   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:26 PM  1000     92306   23.00    1.00    0.00    0.00   24.00    10   2363.00      0.00 2598112  214380   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:27 PM  1000     92306   23.00    2.00    0.00    0.00   25.00     9   1032.00      0.00 2598120  216208   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:28 PM  1000     92306   27.00    2.00    0.00    0.00   29.00     9   1454.00      0.00 2598120  221776   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:29 PM  1000     92306   21.00    2.00    0.00    0.00   23.00     9    522.00      0.00 2598120  221632   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:30 PM  1000     92306   34.00    1.00    0.00    0.00   35.00     9    749.00      0.00 2599868  219340   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:31 PM  1000     92306   26.00    2.00    0.00    0.00   28.00     8   1220.00      0.00 2600648  221588   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:32 PM  1000     92306   29.00    1.00    0.00    0.00   30.00    10    163.00      0.00 2600648  222356   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:33 PM  1000     92306   25.00    2.00    0.00    0.00   27.00    10   1426.00      0.00 2600860  226784   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:34 PM  1000     92306   27.00    2.00    0.00    0.00   29.00    10    667.00      0.00 2600860  225636   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:35 PM  1000     92306   33.00    2.00    0.00    0.00   35.00     0    845.00      0.00 2599592  226068   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:36 PM  1000     92306   26.00    1.00    0.00    0.00   27.00     4   1211.00      0.00 2599952  227132   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:37 PM  1000     92306   30.00    1.00    0.00    0.00   31.00     2    855.00      0.00 2601716  230780   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:53:38 PM  1000     92306   22.00    2.00    0.00    0.00   24.00     6    598.00      0.00 2601828  231632   0.71  fastlio_mapping

