Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:48 PM  1000    145930    5.00    3.00    0.00    0.00    8.00    15   4612.00      0.00 2663892  166184   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:49 PM  1000    145930   25.00    5.00    0.00    0.00   30.00    15   8434.00      0.00 2663892  196384   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:50 PM  1000    145930   15.00    3.00    0.00    0.00   18.00    14   3654.00      0.00 2663892  206940   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:51 PM  1000    145930   29.00    3.00    0.00    0.00   32.00     2   5041.00      0.00 2663892  208572   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:52 PM  1000    145930   26.00    2.00    0.00    0.00   28.00     4   2060.00      0.00 2664648  211180   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:53 PM  1000    145930   28.00    3.00    0.00    0.00   31.00     6   3394.00      0.00 2664668  214460   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:54 PM  1000    145930   25.00    2.00    0.00    0.00   27.00     6   1717.00      0.00 2664668  217060   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:55 PM  1000    145930   24.00    2.00    0.00    0.00   26.00     6   1534.00      0.00 2665224  217916   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:56 PM  1000    145930   27.00    2.00    0.00    0.00   29.00     0   1706.00      0.00 2666540  216296   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:57 PM  1000    145930   24.00    2.00    0.00    0.00   26.00     2   1463.00      0.00 2666540  213228   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:58 PM  1000    145930   27.00    2.00    0.00    0.00   29.00     6   1488.00      0.00 2666540  213744   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:36:59 PM  1000    145930   28.00    1.00    0.00    0.00   29.00    12   2039.00      0.00 2666832  216072   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:37:00 PM  1000    145930   23.00    2.00    0.00    0.00   25.00     4   2731.00      0.00 2665276  218208   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:37:01 PM  1000    145930   26.00    2.00    0.00    0.00   28.00    14   2457.00      0.00 2667252  219960   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:37:02 PM  1000    145930   23.00    2.00    0.00    0.00   25.00    14   2123.00      0.00 2668412  227136   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:37:03 PM  1000    145930   24.00    2.00    0.00    0.00   26.00     0   1033.00      0.00 2668412  227408   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:37:04 PM  1000    145930   30.00    1.00    0.00    0.00   31.00    10   1124.00      0.00 2667968  229500   0.70  fastlio_mapping

