Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:32 PM  1000     88825    8.00    3.00    0.00    0.00   11.00    13   6124.00      0.00 2598368  172760   0.53  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:33 PM  1000     88825   30.00    3.00    0.00    0.00   33.00    11   7129.00      0.00 2598384  193752   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:34 PM  1000     88825   23.00    2.00    0.00    0.00   25.00    14   4720.00      0.00 2598384  201564   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:35 PM  1000     88825   28.00    3.00    0.00    0.00   31.00     8   2876.00      0.00 2598400  203420   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:36 PM  1000     88825   28.00    3.00    0.00    0.00   31.00     0   2754.00      0.00 2598400  206800   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:37 PM  1000     88825   28.00    2.00    0.00    0.00   30.00     2   3368.00      0.00 2599176  208796   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:38 PM  1000     88825   27.00    3.00    0.00    0.00   30.00     2   2205.00      0.00 2599176  212656   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:39 PM  1000     88825   29.00    2.00    0.00    0.00   31.00     2   1291.00      0.00 2599176  217456   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:40 PM  1000     88825   28.00    2.00    0.00    0.00   30.00     4   1093.00      0.00 2599320  217696   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:41 PM  1000     88825   25.00    2.00    0.00    0.00   27.00     4   1308.00      0.00 2599320  218012   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:42 PM  1000     88825   27.00    2.00    0.00    0.00   29.00     2    946.00      0.00 2599320  220076   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:43 PM  1000     88825   26.00    2.00    0.00    0.00   28.00     2    821.00      0.00 2599320  217012   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:44 PM  1000     88825   25.00    1.00    0.00    0.00   26.00     4    626.00      0.00 2599324  217604   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:45 PM  1000     88825   27.00    2.00    0.00    0.00   29.00     4   1132.00      0.00 2599324  220868   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:46 PM  1000     88825   22.00    2.00    0.00    0.00   24.00     2   1172.00      0.00 2601924  220036   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:47 PM  1000     88825   27.00    1.00    0.00    0.00   28.00     2    919.00      0.00 2601924  223684   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:46:48 PM  1000     88825   27.00    2.00    0.00    0.00   29.00     2   1122.00      0.00 2603616  225512   0.69  fastlio_mapping

