Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:29 PM  1000    134098    9.00    2.00    0.00    0.00   11.00     8   5707.00      0.00 2595940  170092   0.52  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:30 PM  1000    134098   22.00    3.00    0.00    0.00   25.00     8   6815.00      0.00 2597508  193976   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:31 PM  1000    134098   26.00    2.00    0.00    0.00   28.00    10   3817.00      0.00 2597508  203436   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:32 PM  1000    134098   24.00    2.00    0.00    0.00   26.00    14   3288.00      0.00 2597508  211008   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:33 PM  1000    134098   27.00    2.00    0.00    0.00   29.00     0   3126.00      0.00 2598340  217072   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:34 PM  1000    134098   29.00    2.00    0.00    0.00   31.00     0   1596.00      0.00 2598340  215900   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:35 PM  1000    134098   27.00    2.00    0.00    0.00   29.00     0   2238.00      0.00 2598340  217100   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:36 PM  1000    134098   15.00    2.00    0.00    0.00   17.00    14   1909.00      0.00 2596892  212344   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:37 PM  1000    134098   24.00    3.00    0.00    0.00   27.00     2   2482.00      0.00 2596892  211560   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:38 PM  1000    134098   26.00    4.00    0.00    0.00   30.00     2   3483.00      0.00 2600140  213172   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:39 PM  1000    134098   26.00    2.00    0.00    0.00   28.00     2   1776.00      0.00 2601056  212084   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:40 PM  1000    134098   26.00    3.00    0.00    0.00   29.00    11   1633.00      0.00 2601156  213828   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:41 PM  1000    134098   29.00    2.00    0.00    0.00   31.00    11   3581.00      0.00 2601256  222652   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:42 PM  1000    134098   26.00    2.00    0.00    0.00   28.00    11   1658.00      0.00 2601360  224408   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:43 PM  1000    134098   27.00    2.00    0.00    0.00   29.00    11   1588.00      0.00 2601464  224868   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:44 PM  1000    134098   25.00    1.00    0.00    0.00   26.00    11    358.00      0.00 2601580  224444   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
05:13:45 PM  1000    134098   25.00    3.00    0.00    0.00   28.00    11   1675.00      0.00 2603120  225796   0.69  fastlio_mapping

