Linux 6.8.0-87-generic (jschoi) 	09/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:11 PM  1000   1870238    4.00    2.00    0.00    0.00    6.00     1   4708.00      0.00 2595516  168368   0.52  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:12 PM  1000   1870238   16.00    4.00    0.00    0.00   20.00     1   7806.00      0.00 2597800  188904   0.58  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:13 PM  1000   1870238   25.00    2.00    0.00    0.00   27.00     6   4178.00      0.00 2597800  196588   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:14 PM  1000   1870238   23.00    1.00    0.00    0.00   24.00     6   2869.00      0.00 2596476  200904   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:15 PM  1000   1870238   19.00    2.00    0.00    0.00   21.00    10   3710.00      0.00 2596524  207140   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:16 PM  1000   1870238   23.00    2.00    0.00    0.00   25.00    14   1874.00      0.00 2596524  210704   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:17 PM  1000   1870238   22.00    3.00    0.00    0.00   25.00    14   2041.00      0.00 2596524  211140   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:18 PM  1000   1870238   21.00    2.00    0.00    0.00   23.00     2   1824.00      0.00 2596524  207616   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:19 PM  1000   1870238   24.00    2.00    0.00    0.00   26.00    14   1749.00      0.00 2596524  210568   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:20 PM  1000   1870238   28.00    1.00    0.00    0.00   29.00     2   1626.00      0.00 2598004  210168   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:21 PM  1000   1870238   21.00    2.00    0.00    0.00   23.00    10   1247.00      0.00 2598004  210860   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:22 PM  1000   1870238   22.00    3.00    0.00    0.00   25.00     2   2088.00      0.00 2598004  215784   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:23 PM  1000   1870238   23.00    2.00    0.00    0.00   25.00     8   1370.00      0.00 2598004  213672   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:24 PM  1000   1870238   22.00    3.00    0.00    0.00   25.00     2   1575.00      0.00 2598668  216844   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:25 PM  1000   1870238   25.00    2.00    0.00    0.00   27.00     6   2086.00      0.00 2598668  214412   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:00:26 PM  1000   1870238   19.00    2.00    0.00    0.00   21.00     6   1110.00      0.00 2598668  213104   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
