t,valid_plane_num,lambda_min,lambda_min_norm,is_degenerate_voxelslam,persistent_degenerate,early_warning
1772200578.041607,0,nan,nan,0,0,0
1772200578.142524,0,nan,nan,0,0,0
1772200578.241217,0,nan,nan,0,0,0
1772200578.342508,0,nan,nan,0,0,0
1772200578.441380,0,nan,nan,0,0,1
1772200578.542331,0,nan,nan,0,0,1
1772200578.641466,0,nan,nan,0,0,1
1772200578.742347,0,nan,nan,0,0,1
1772200578.842333,0,nan,nan,0,0,1
1772200578.942667,0,nan,nan,0,1,1
1772200579.042457,60,6.168562,0.102809,1,1,1
1772200579.142296,58,6.073260,0.104711,1,1,1
1772200579.241419,57,6.150928,0.107911,1,1,1
1772200579.342345,56,6.692888,0.119516,1,1,1
1772200579.442288,51,5.742690,0.112602,1,1,1
1772200579.541486,56,5.926544,0.105831,1,1,1
1772200579.641287,57,6.151148,0.107915,1,1,1
1772200579.742304,55,5.830410,0.106007,1,1,1
1772200579.842259,55,5.409826,0.098360,1,1,1
1772200579.941416,59,7.589198,0.128630,1,1,1
1772200580.042306,51,5.714064,0.112040,1,1,1
1772200580.142253,56,6.171644,0.110208,1,1,1
1772200580.242360,55,4.484302,0.081533,1,1,1
1772200580.342280,56,5.334123,0.095252,1,1,1
1772200580.441416,57,4.356344,0.076427,1,1,1
1772200580.542311,53,4.865532,0.091802,1,1,1
1772200580.642280,58,4.817015,0.083052,1,1,1
1772200580.741402,54,4.807768,0.089033,1,1,1
1772200580.842380,54,4.654821,0.086200,1,1,1
1772200580.942274,55,6.946482,0.126300,1,1,1
1772200581.041426,60,5.653773,0.094230,1,1,1
1772200581.142341,56,7.407631,0.132279,1,1,1
1772200581.242238,56,6.679300,0.119273,1,1,1
1772200581.341394,55,6.808968,0.123799,1,1,1
1772200581.441335,41,5.141138,0.125394,1,1,1
1772200581.542252,46,5.797023,0.126022,1,1,1
1772200581.641438,40,4.875419,0.121885,1,1,1
1772200581.742289,37,4.058271,0.109683,1,1,1
1772200581.842246,38,6.374596,0.167753,1,1,1
1772200581.942222,35,5.248994,0.149971,1,1,1
1772200582.042319,38,6.977073,0.183607,1,1,1
1772200582.142251,34,5.503698,0.161873,1,1,1
1772200582.241398,36,7.142355,0.198399,1,1,1
1772200582.342341,37,6.567665,0.177504,1,1,1
1772200582.442273,34,5.565115,0.163680,1,1,1
1772200582.542207,41,8.630211,0.210493,1,1,1
1772200582.642462,42,5.520094,0.131431,1,1,1
1772200582.742430,45,5.364597,0.119213,1,1,1
1772200582.842595,45,5.462856,0.121397,1,1,1
1772200582.942350,43,7.062614,0.164247,1,1,1
1772200583.042318,42,5.130767,0.122161,1,1,1
1772200583.142431,38,7.143311,0.187982,1,1,1
1772200583.241248,43,4.951882,0.115160,1,1,1
1772200583.342225,41,6.204940,0.151340,1,1,1
1772200583.441373,45,6.112202,0.135827,1,1,1
1772200583.542455,41,5.811412,0.141742,1,1,1
1772200583.642321,44,5.743011,0.130523,1,1,1
1772200583.741574,54,6.088363,0.112747,1,1,1
1772200583.841192,53,5.834238,0.110080,1,1,1
1772200583.942422,45,4.912145,0.109159,1,1,1
1772200584.041428,55,10.022923,0.182235,1,1,1
1772200584.141387,47,6.457323,0.137390,1,1,1
1772200584.242238,56,9.733372,0.173810,1,1,1
1772200584.342550,66,6.350906,0.096226,1,1,1
1772200584.442569,66,11.737093,0.177835,1,1,1
1772200584.541527,72,9.153485,0.127132,1,0,1
1772200584.641586,81,16.419224,0.202706,0,0,1
1772200584.742466,82,13.137777,0.160217,1,0,0
1772200584.842343,93,18.609299,0.200100,0,0,0
1772200584.941594,96,15.417693,0.160601,0,0,0
1772200585.042529,93,16.971797,0.182492,0,0,0
1772200585.142293,97,14.407996,0.148536,1,0,0
1772200585.241418,96,18.013617,0.187642,0,0,0
1772200585.341176,93,14.638232,0.157400,1,0,0
1772200585.442312,100,13.242976,0.132430,1,0,0
1772200585.541375,97,14.605911,0.150576,1,0,0
1772200585.642379,97,12.461645,0.128471,1,0,0
1772200585.742354,97,14.484245,0.149322,1,0,1
1772200585.842407,75,8.658407,0.115445,1,0,1
1772200585.941352,68,10.267502,0.150993,1,0,1
1772200586.042282,75,11.476907,0.153025,1,0,1
1772200586.142396,74,14.491803,0.195835,1,0,0
1772200586.242313,68,9.565010,0.140662,1,0,0
1772200586.342264,64,12.481931,0.195030,1,0,0
1772200586.442576,64,10.316483,0.161195,1,0,0
1772200586.542352,69,10.732086,0.155537,1,0,0
1772200586.642287,64,10.110923,0.157983,1,0,0
1772200586.741369,67,9.961676,0.148682,1,0,0
1772200586.841342,64,7.944693,0.124136,1,0,1
1772200586.942357,64,8.195506,0.128055,1,0,1
1772200587.042551,60,8.391178,0.139853,1,0,1
1772200587.142256,61,7.325304,0.120087,1,0,1
1772200587.242378,61,7.915082,0.129755,1,0,1
1772200587.342373,65,8.994066,0.138370,1,0,1
1772200587.441220,56,6.073380,0.108453,1,0,1
1772200587.542339,61,7.550488,0.123778,1,0,1
1772200587.641388,60,7.908391,0.131807,1,0,1
1772200587.742224,66,8.265906,0.125241,1,0,1
1772200587.842573,63,7.371105,0.117002,1,0,1
1772200587.942330,48,8.438672,0.175806,1,0,1
1772200588.042250,86,12.176685,0.141589,1,0,1
1772200588.142197,93,16.831132,0.180980,0,0,1
1772200588.242139,91,10.992150,0.120793,1,0,1
1772200588.342505,97,15.357447,0.158324,0,0,1
1772200588.442283,101,14.809545,0.146629,1,0,1
1772200588.542402,93,14.729391,0.158381,1,0,0
1772200588.642675,91,13.387356,0.147114,1,0,1
1772200588.741494,94,13.065764,0.138997,1,0,1
1772200588.841348,102,15.767132,0.154580,0,0,1
1772200588.941184,95,13.880393,0.146109,1,0,1
1772200589.042251,93,15.272322,0.164219,0,0,1
1772200589.142299,96,12.637735,0.131643,1,0,1
1772200589.242367,95,16.665905,0.175431,0,0,0
1772200589.341470,93,12.382932,0.133150,1,0,1
1772200589.442670,94,15.287997,0.162638,0,0,0
1772200589.541276,99,14.326019,0.144707,1,0,1
1772200589.641484,93,17.233016,0.185301,0,0,0
1772200589.742370,90,12.723931,0.141377,1,0,1
1772200589.842414,78,14.406163,0.184694,1,0,0
1772200589.942317,82,9.121352,0.111236,1,0,1
1772200590.042260,100,15.707130,0.157071,0,0,0
1772200590.142278,92,12.311176,0.133817,1,0,1
