Linux 6.8.0-87-generic (jschoi) 	09/07/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:39 PM  1000   2860383    7.00    2.00    0.00    0.00    9.00     6   5589.00      0.00 2595160  167828   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:40 PM  1000   2860383   20.00    5.00    0.00    0.00   25.00    12   5978.00      0.00 2595188  178688   0.55  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:41 PM  1000   2860383   23.00    3.00    0.00    0.00   26.00    12   4351.00      0.00 2596748  182480   0.56  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:42 PM  1000   2860383   19.00    3.00    0.00    0.00   22.00    12   3987.00      0.00 2596756  189432   0.58  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:43 PM  1000   2860383   21.00    3.00    0.00    0.00   24.00     2   2819.00      0.00 2596756  194604   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:44 PM  1000   2860383   23.00    3.00    0.00    0.00   26.00     4   1853.00      0.00 2596756  196364   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:45 PM  1000   2860383   18.00    3.00    0.00    0.00   21.00     4   2607.00      0.00 2596756  199596   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:46 PM  1000   2860383   23.00    3.00    0.00    0.00   26.00     2   2514.00      0.00 2596872  202556   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:47 PM  1000   2860383   21.00    2.00    0.00    0.00   23.00     2   1014.00      0.00 2596872  201212   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:48 PM  1000   2860383   23.00    1.00    0.00    0.00   24.00     2    978.00      0.00 2595424  197904   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:49 PM  1000   2860383   21.00    3.00    0.00    0.00   24.00    14   1287.00      0.00 2595424  200128   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:50 PM  1000   2860383   22.00    2.00    0.00    0.00   24.00     6    554.00      0.00 2595424  200448   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:51 PM  1000   2860383   19.00    3.00    0.00    0.00   22.00     8   1543.00      0.00 2597108  200740   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:52 PM  1000   2860383   20.00    3.00    0.00    0.00   23.00     8   3213.00      0.00 2597108  205528   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:53 PM  1000   2860383   20.00    2.00    0.00    0.00   22.00    14   1733.00      0.00 2599608  206504   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:44:54 PM  1000   2860383   23.00    2.00    0.00    0.00   25.00    14   2680.00      0.00 2599608  206240   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
