Linux 6.8.0-87-generic (jschoi) 	09/05/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:27 PM  1000    853585    4.00    3.00    0.00    0.00    7.00    14   3311.00      0.00 2593928  160460   0.49  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:28 PM  1000    853585   25.00    4.00    0.00    0.00   29.00     0   8343.00      0.00 2599812  187172   0.57  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:29 PM  1000    853585   24.00    3.00    0.00    0.00   27.00     2   3308.00      0.00 2599812  193740   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:30 PM  1000    853585   26.00    3.00    0.00    0.00   29.00     8   4566.00      0.00 2599812  200280   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:31 PM  1000    853585   25.00    3.00    0.00    0.00   28.00     8   3241.00      0.00 2599812  205156   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:32 PM  1000    853585   24.00    3.00    0.00    0.00   27.00    10   3481.00      0.00 2599812  209916   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:33 PM  1000    853585   26.00    2.00    0.00    0.00   28.00    12   1092.00      0.00 2599812  209284   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:34 PM  1000    853585   28.00    2.00    0.00    0.00   30.00    14   2662.00      0.00 2599812  210840   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:35 PM  1000    853585   25.00    3.00    0.00    0.00   28.00    12   1954.00      0.00 2601004  206704   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:36 PM  1000    853585   23.00    2.00    0.00    0.00   25.00    13   2367.00      0.00 2601808  206916   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:37 PM  1000    853585   25.00    4.00    0.00    0.00   29.00    13   4223.00      0.00 2601808  210780   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:38 PM  1000    853585   27.00    3.00    0.00    0.00   30.00    13   3112.00      0.00 2601808  211948   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:39 PM  1000    853585   24.00    3.00    0.00    0.00   27.00    13   2629.00      0.00 2601808  209444   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:40 PM  1000    853585   21.00    3.00    0.00    0.00   24.00    13   2586.00      0.00 2601808  209608   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:41 PM  1000    853585   28.00    2.00    0.00    0.00   30.00     2   2175.00      0.00 2602920  214496   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:42 PM  1000    853585   28.00    2.00    0.00    0.00   30.00     0    731.00      0.00 2602920  217376   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:00:43 PM  1000    853585   25.00    2.00    0.00    0.00   27.00     2    983.00      0.00 2602920  221216   0.68  fastlio_mapping

