Linux 6.8.0-87-generic (jschoi) 	09/05/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:17:58 PM  1000    875786    5.00    3.00    0.00    0.00    8.00    10   3457.00      0.00 2593932  161468   0.50  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:17:59 PM  1000    875786   29.00    4.00    0.00    0.00   33.00     4   7889.00      0.00 2597208  184400   0.57  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:00 PM  1000    875786   25.00    4.00    0.00    0.00   29.00     6   4579.00      0.00 2597236  195520   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:01 PM  1000    875786   26.00    2.00    0.00    0.00   28.00     2   3607.00      0.00 2597744  200676   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:02 PM  1000    875786   26.00    2.00    0.00    0.00   28.00    10   2639.00      0.00 2597208  199876   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:03 PM  1000    875786   24.00    2.00    0.00    0.00   26.00    10   2847.00      0.00 2597208  204220   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:04 PM  1000    875786   24.00    2.00    0.00    0.00   26.00     0   1957.00      0.00 2597208  205700   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:05 PM  1000    875786   27.00    2.00    0.00    0.00   29.00    10   2693.00      0.00 2597208  209148   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:06 PM  1000    875786   22.00    3.00    0.00    0.00   25.00     6   2993.00      0.00 2598400  207952   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:07 PM  1000    875786   26.00    3.00    0.00    0.00   29.00     8   2886.00      0.00 2598400  204668   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:08 PM  1000    875786   27.00    2.00    0.00    0.00   29.00     8   2329.00      0.00 2599384  210352   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:09 PM  1000    875786   26.00    3.00    0.00    0.00   29.00     4   1621.00      0.00 2599384  211332   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:10 PM  1000    875786   25.00    2.00    0.00    0.00   27.00     5   3744.00      0.00 2599384  213312   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:11 PM  1000    875786   22.00    3.00    0.00    0.00   25.00     8   2072.00      0.00 2599384  216832   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:12 PM  1000    875786   30.00    2.00    0.00    0.00   32.00     6   1850.00      0.00 2603392  220304   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:13 PM  1000    875786   24.00    3.00    0.00    0.00   27.00    10    823.00      0.00 2603392  223184   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:18:14 PM  1000    875786   27.00    2.00    0.00    0.00   29.00     4    489.00      0.00 2603392  225104   0.69  fastlio_mapping

