relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19968,3619,0,11664,8304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009687006,nan,nan,nan,nan,0,nan
0.101783514,20064,3757,0,11764,8300,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.894992828,27,0.000000000,nan,nan,nan,0.180021991,nan,nan,nan,nan,0,nan
0.200985909,19584,3554,0,11520,8064,16026,1773,nan,nan,nan,nan,8056,7970,1250,523,2.366407659,1.642013784,nan,nan,5.856752396,15,0.000000000,nan,nan,0.000000000,7.533601995,nan,nan,nan,nan,0,0.200000000
0.300430775,20064,3710,0,11843,8221,16350,1808,1738,1737,1205,532,8185,8165,1262,546,2.329926461,1.652088345,438.523232585,1735.871374288,7.827043533,27,0.000000000,nan,nan,0.000000000,13.911831993,6.975417011,0.218211993,1.158564002,7.736426996,0,0.200000000
0.401129484,19968,3913,0,11844,8124,16051,1802,1552,1559,1105,454,7992,8059,1252,550,2.387358461,1.659076866,386.305595117,1717.129537196,7.233619690,25,0.000000000,nan,nan,0.000000000,32.458250993,21.570458004,0.645075008,0.901270003,24.214420002,0,0.200000000
0.500204086,19968,3806,0,11739,8229,16158,1816,1445,1453,1038,415,8003,8155,1263,553,2.364555578,1.654146867,295.969706386,1709.664483809,5.988597870,20,0.000000000,nan,nan,0.000000000,23.596669998,15.287289993,0.402890990,0.365701009,16.764055996,0,0.200000000
0.600089073,19968,3981,0,11875,8093,15983,1801,1387,1390,978,412,7976,8007,1258,543,2.389753590,1.669005383,299.523815691,1671.631747647,8.401632309,20,0.000000000,nan,nan,0.000000000,20.876980998,11.359007010,0.235959014,0.315055993,12.376509010,0,0.200000000
0.701071739,20064,3982,0,11822,8242,16078,1771,1314,1311,910,401,7927,8151,1236,535,2.367770618,1.625649765,266.159954625,1618.939569626,9.819746017,18,0.000000000,nan,nan,0.000000000,18.517250996,13.357096032,0.291898992,0.249147997,14.441478008,0,0.200000000
0.799852610,19296,3899,0,11558,7738,15393,1763,1275,1273,873,400,7743,7650,1228,535,2.402399980,1.659688942,276.943165999,1614.658390170,7.610321045,14,0.000000000,nan,nan,0.000000000,22.752661011,14.832985980,0.316684003,0.305480004,16.138748993,0,0.200000000
0.900374174,20640,4110,0,12096,8544,16526,1806,1303,1305,897,408,8097,8429,1261,545,2.365453148,1.548664279,269.881654979,1717.227068967,6.098508835,16,0.000000000,nan,nan,0.000000000,17.363988998,8.261259994,0.181973010,0.172959000,8.979638995,0,0.200000000
0.999623775,19968,4199,0,12047,7921,15765,1801,1250,1250,867,383,7972,7793,1281,520,2.339374637,1.568349777,237.367452503,1574.203613693,9.150505066,32,0.000000000,nan,nan,0.000000000,19.428649000,13.189790014,0.331892006,0.266991003,14.425248999,0,0.200000000
1.099493504,20064,4282,0,12168,7896,15778,1807,1261,1263,890,373,8062,7716,1296,511,2.329566826,1.538247065,241.152699045,1650.488255142,6.733417511,18,0.000000000,nan,nan,0.000000000,23.790539999,15.957268988,0.265563998,0.181777999,16.890635990,0,0.200000000
1.200095654,20064,4404,0,12289,7775,15656,1796,1241,1236,866,370,8089,7567,1286,510,2.346208151,1.585926557,238.396750429,1526.285973543,6.695985794,20,0.000000000,nan,nan,0.000000000,18.041783012,13.332454997,0.375062984,0.251157995,14.711832002,0,0.200000000
1.301213741,20064,4483,0,12255,7809,15577,1806,1239,1237,872,365,8000,7577,1293,513,2.358506762,1.528950281,242.017443734,1559.267725084,7.823705673,20,0.000000000,nan,nan,0.000000000,21.933497992,14.044715004,0.260835979,0.212501996,15.259583000,0,0.200000000
1.401118040,19968,4498,0,12189,7779,15466,1731,1172,1170,825,345,7887,7579,1240,491,2.332026808,1.531766300,229.357515164,1457.877405633,7.250308990,22,0.000000000,nan,nan,0.000000000,12.391304001,5.613979985,0.144032994,0.134098998,6.154850998,0,0.200000000
