Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:21 PM  1000     69132    3.00    3.00    0.00    0.00    6.00    10   5003.00      0.00 2529108  165840   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:22 PM  1000     69132    5.00    6.00    0.00    0.00   11.00    14   5307.00      0.00 2531820  180044   0.55  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:23 PM  1000     69132    3.00    4.00    0.00    0.00    7.00    14    571.00      0.00 2531820  182348   0.56  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:24 PM  1000     69132   11.00    2.00    0.00    0.00   13.00    12   5726.00      0.00 2597916  204352   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:25 PM  1000     69132   19.00    1.00    0.00    0.00   20.00     0   3697.00      0.00 2597916  214912   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:26 PM  1000     69132   23.00    0.00    0.00    0.00   23.00    14   3130.00      0.00 2597916  218876   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:27 PM  1000     69132   21.00    1.00    0.00    0.00   22.00    14   3965.00      0.00 2597916  220716   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:28 PM  1000     69132   23.00    1.00    0.00    0.00   24.00    14   4031.00      0.00 2598292  226756   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:29 PM  1000     69132   26.00    1.00    0.00    0.00   27.00    14   2522.00      0.00 2598292  230384   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:30 PM  1000     69132   17.00    2.00    0.00    0.00   19.00    14   2955.00      0.00 2598292  234600   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:31 PM  1000     69132   24.00    2.00    0.00    0.00   26.00    14   2324.00      0.00 2598708  230464   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:32 PM  1000     69132   19.00    1.00    0.00    0.00   20.00     8   3205.00      0.00 2600208  230528   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:33 PM  1000     69132   24.00    2.00    0.00    0.00   26.00    12   2107.00      0.00 2597448  220084   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:34 PM  1000     69132   20.00    2.00    0.00    0.00   22.00    14   5052.00      0.00 2598540  228424   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:35 PM  1000     69132   17.00    1.00    0.00    0.00   18.00    14   2514.00      0.00 2598664  230232   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:36 PM  1000     69132   21.00    2.00    0.00    0.00   23.00    14   3692.00      0.00 2599092  231204   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
03:07:37 PM  1000     69132   22.00    2.00    0.00    0.00   24.00    14   3084.00      0.00 2603752  237724   0.73  fastlio_mapping

