Linux 6.8.0-87-generic (jschoi) 	09/07/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:37:56 PM  1000   2851886    4.00    2.00    0.00    0.00    6.00     0   4448.00      0.00 2594856  164064   0.50  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:37:57 PM  1000   2851886   24.00    5.00    0.00    0.00   29.00     2   6499.00      0.00 2595716  183044   0.56  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:37:58 PM  1000   2851886   22.00    3.00    0.00    0.00   25.00    14   4358.00      0.00 2595716  193336   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:37:59 PM  1000   2851886   21.00    3.00    0.00    0.00   24.00     4   3398.00      0.00 2595724  197004   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:00 PM  1000   2851886   21.00    4.00    0.00    0.00   25.00     4   2057.00      0.00 2597148  198104   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:01 PM  1000   2851886   21.00    2.00    0.00    0.00   23.00    12   1098.00      0.00 2597448  200540   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:02 PM  1000   2851886   22.00    2.00    0.00    0.00   24.00     8   2008.00      0.00 2597448  202932   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:03 PM  1000   2851886   21.00    3.00    0.00    0.00   24.00    10   1599.00      0.00 2597448  207588   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:04 PM  1000   2851886   22.00    2.00    0.00    0.00   24.00    14   1539.00      0.00 2597448  204936   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:05 PM  1000   2851886   22.00    2.00    0.00    0.00   24.00     2   2075.00      0.00 2597448  207188   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:06 PM  1000   2851886   20.00    2.00    0.00    0.00   22.00     4   1374.00      0.00 2597448  206384   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:07 PM  1000   2851886   21.00    2.00    0.00    0.00   23.00     4   1158.00      0.00 2597636  205796   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:08 PM  1000   2851886   22.00    3.00    0.00    0.00   25.00     6   1131.00      0.00 2595744  201348   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:09 PM  1000   2851886   19.00    3.00    0.00    0.00   22.00     4   3422.00      0.00 2597376  204944   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:10 PM  1000   2851886   23.00    3.00    0.00    0.00   26.00    12   3813.00      0.00 2597376  208644   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
09:38:11 PM  1000   2851886   18.00    4.00    0.00    0.00   22.00    12   1530.00      0.00 2597720  208396   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
