Linux 6.8.0-87-generic (jschoi) 	09/06/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:14 AM  1000   1203189    8.00    2.00    0.00    0.00   10.00    14   5353.00      0.00 2595444  168924   0.52  fastlio_mapping
# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:38 AM  1000   1203189   18.00    3.00    0.00    0.00   21.00     6   1204.00      0.00 2600212  211644   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:39 AM  1000   1203189   18.00    2.00    0.00    0.00   20.00     2   1632.00      0.00 2600212  214720   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:40 AM  1000   1203189   18.00    3.00    0.00    0.00   21.00     4   1652.00      0.00 2601340  209532   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:41 AM  1000   1203189   20.00    2.00    0.00    0.00   22.00     4   2571.00      0.00 2601384  216120   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:42 AM  1000   1203189   20.00    2.00    0.00    0.00   22.00     4   1270.00      0.00 2601428  218224   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:43 AM  1000   1203189   19.00    3.00    0.00    0.00   22.00     0    859.00      0.00 2601472  221296   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:44 AM  1000   1203189   20.00    2.00    0.00    0.00   22.00     2   1238.00      0.00 2602772  223728   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:45 AM  1000   1203189   18.00    3.00    0.00    0.00   21.00     2    269.00      0.00 2602820  224688   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:46 AM  1000   1203189   20.00    3.00    0.00    0.00   23.00     0    143.00      0.00 2602864  225072   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:47 AM  1000   1203189   21.00    1.00    0.00    0.00   22.00     2    769.00      0.00 2602908  225660   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:48 AM  1000   1203189   18.00    3.00    0.00    0.00   21.00    14     22.00      0.00 2602952  225660   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:49 AM  1000   1203189   22.00    3.00    0.00    0.00   25.00     4     24.00      0.00 2602996  225660   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:50 AM  1000   1203189   17.00    3.00    0.00    0.00   20.00     8    277.00      0.00 2603044  224136   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:51 AM  1000   1203189   17.00    2.00    0.00    0.00   19.00    14    944.00      0.00 2603088  226512   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:52 AM  1000   1203189   23.00    2.00    0.00    0.00   25.00    14    152.00      0.00 2603132  227088   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:53 AM  1000   1203189   16.00    1.00    0.00    0.00   17.00    15     38.00      0.00 2603176  227088   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:54 AM  1000   1203189   22.00    2.00    0.00    0.00   24.00     6    466.00      0.00 2603220  227252   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:55 AM  1000   1203189   20.00    2.00    0.00    0.00   22.00    12   1173.00      0.00 2602288  229732   0.70  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:56 AM  1000   1203189   17.00    2.00    0.00    0.00   19.00     2    483.00      0.00 2602332  229824   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:57 AM  1000   1203189   15.00    2.00    0.00    0.00   17.00    14    500.00      0.00 2602376  229924   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:58 AM  1000   1203189   14.00    1.00    0.00    0.00   15.00    14     35.00      0.00 2602420  230308   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:02:59 AM  1000   1203189   18.00    2.00    0.00    0.00   20.00    14    518.00      0.00 2602468  230436   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:00 AM  1000   1203189   11.00    2.00    0.00    0.00   13.00     0    527.00      0.00 2602512  230688   0.71  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:01 AM  1000   1203189    9.00    2.00    0.00    0.00   11.00     0   1545.00      0.00 2602556  234428   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:02 AM  1000   1203189   13.00    1.00    0.00    0.00   14.00     0   1750.00      0.00 2602600  239204   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:03 AM  1000   1203189   16.00    2.00    0.00    0.00   18.00     0   1055.00      0.00 2602648  241228   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:04 AM  1000   1203189   18.00    2.00    0.00    0.00   20.00     2   1275.00      0.00 2602692  244544   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:05 AM  1000   1203189   15.00    2.00    0.00    0.00   17.00     0    332.00      0.00 2602736  245696   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:06 AM  1000   1203189   21.00    1.00    0.00    0.00   22.00     2    855.00      0.00 2602780  248960   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:07 AM  1000   1203189   14.00    2.00    0.00    0.00   16.00     4   1349.00      0.00 2602828  251764   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:08 AM  1000   1203189   14.00    1.00    0.00    0.00   15.00     4    200.00      0.00 2602872  252532   0.77  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:09 AM  1000   1203189   16.00    3.00    0.00    0.00   19.00     4   1450.00      0.00 2602916  255988   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:10 AM  1000   1203189   17.00    1.00    0.00    0.00   18.00     8    831.00      0.00 2602964  256952   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:11 AM  1000   1203189   13.00    2.00    0.00    0.00   15.00    10    277.00      0.00 2603008  258104   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:12 AM  1000   1203189   15.00    1.00    0.00    0.00   16.00    10   1667.00      0.00 2605556  259820   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:13 AM  1000   1203189   17.00    1.00    0.00    0.00   18.00    14     27.00      0.00 2605600  260012   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:14 AM  1000   1203189   14.00    1.00    0.00    0.00   15.00     0     23.00      0.00 2605644  260012   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:15 AM  1000   1203189   15.00    2.00    0.00    0.00   17.00     4    188.00      0.00 2605692  260588   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:16 AM  1000   1203189   12.00    1.00    0.00    0.00   13.00    14   1059.00      0.00 2605736  262084   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:17 AM  1000   1203189   11.00    3.00    0.00    0.00   14.00     4    718.00      0.00 2605780  262264   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:18 AM  1000   1203189   14.00    1.00    0.00    0.00   15.00     4    729.00      0.00 2605824  262468   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:19 AM  1000   1203189   16.00    1.00    0.00    0.00   17.00     6    239.00      0.00 2605872  263236   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:20 AM  1000   1203189   12.00    2.00    0.00    0.00   14.00    12    862.00      0.00 2605916  263832   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:21 AM  1000   1203189   17.00    2.00    0.00    0.00   19.00    14     22.00      0.00 2605960  263832   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:22 AM  1000   1203189   14.00    0.00    0.00    0.00   14.00    14     22.00      0.00 2606004  263832   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:23 AM  1000   1203189   15.00    2.00    0.00    0.00   17.00    11    788.00      0.00 2606052  264104   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:24 AM  1000   1203189   12.00    1.00    0.00    0.00   13.00    11    372.00      0.00 2606096  265256   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:25 AM  1000   1203189   18.00    1.00    0.00    0.00   19.00    11    808.00      0.00 2606144  265440   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:26 AM  1000   1203189   16.00    2.00    0.00    0.00   18.00    11    819.00      0.00 2606184  265716   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:27 AM  1000   1203189   12.00    1.00    0.00    0.00   13.00     1    143.00      0.00 2606228  266100   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:28 AM  1000   1203189   16.00    2.00    0.00    0.00   18.00     1    936.00      0.00 2606276  266580   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:29 AM  1000   1203189   12.00    2.00    0.00    0.00   14.00    11   1031.00      0.00 2606320  267436   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:30 AM  1000   1203189   13.00    1.00    0.00    0.00   14.00     1    867.00      0.00 2606364  267592   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:31 AM  1000   1203189   15.00    3.00    0.00    0.00   18.00     1    875.00      0.00 2606408  267988   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:32 AM  1000   1203189   16.00    1.00    0.00    0.00   17.00    11   1063.00      0.00 2606456  269024   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:03:33 AM  1000   1203189   11.00    2.00    0.00    0.00   13.00     1   1075.00      0.00 2606500  269860   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
