Linux 6.8.0-87-generic (jschoi) 	09/07/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:39 PM  1000   2800927    5.00    3.00    0.00    0.00    8.00     2   4740.00      0.00 2594792  166672   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:40 PM  1000   2800927   20.00    3.00    0.00    0.00   23.00     2   7443.00      0.00 2597216  193692   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:41 PM  1000   2800927   17.00    3.00    0.00    0.00   20.00     2   3939.00      0.00 2597216  199176   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:42 PM  1000   2800927   21.00    3.00    0.00    0.00   24.00     2   2920.00      0.00 2597224  200372   0.61  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:43 PM  1000   2800927   19.00    2.00    0.00    0.00   21.00     2   1565.00      0.00 2597436  200520   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:44 PM  1000   2800927   17.00    3.00    0.00    0.00   20.00     2   1926.00      0.00 2597436  204368   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:45 PM  1000   2800927   18.00    3.00    0.00    0.00   21.00     4   2562.00      0.00 2597436  205184   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:46 PM  1000   2800927   20.00    2.00    0.00    0.00   22.00     4   1408.00      0.00 2597436  208976   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:47 PM  1000   2800927   19.00    2.00    0.00    0.00   21.00     6   1779.00      0.00 2597436  206060   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:48 PM  1000   2800927   19.00    2.00    0.00    0.00   21.00     2   1877.00      0.00 2595680  206104   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:49 PM  1000   2800927   18.00    2.00    0.00    0.00   20.00     8   2210.00      0.00 2597196  209748   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:50 PM  1000   2800927   17.00    2.00    0.00    0.00   19.00     4   1495.00      0.00 2595680  209096   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:51 PM  1000   2800927   19.80    1.98    0.00    0.00   21.78    10   1571.29      0.00 2597248  207276   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:52 PM  1000   2800927   18.18    2.02    0.00    0.00   20.20     6   1558.59      0.00 2597248  209020   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:53 PM  1000   2800927   20.79    1.98    0.00    0.00   22.77    14   2379.21      0.00 2597248  209640   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:06:54 PM  1000   2800927   20.00    2.00    0.00    0.00   22.00     6   1893.00      0.00 2597248  210708   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
