relative_time,raw_point_count,blind_rejected,front_rejected,front_raw_count,back_raw_count,feats_undistort_size,feats_down_size,eff_feat_num_first,eff_feat_num_last,front_effL,back_effL,front_undist,back_undist,front_down,back_down,front_range_med,back_range_med,t_lambda_min,r_lambda_min,imu_dt_max_ms,imu_count,imu_degraded,lidar_weak_rotation,combined_risk,near_wall,total_time,match_time,solve_time,map_incre_time,kf_update_time,deskew_enable,current_voxel_size
0.000000000,19296,2948,0,11309,7987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001704000,nan,nan,nan,nan,0,nan
0.200693846,19968,3063,0,11578,8390,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.886026382,47,0.000000000,nan,nan,nan,0.146736000,nan,nan,nan,nan,0,nan
0.300072670,20064,3295,0,11824,8240,16765,2007,nan,nan,nan,nan,8525,8240,1325,682,2.349070480,1.670906918,nan,nan,8.473157883,18,0.000000000,nan,nan,0.000000000,4.810286000,nan,nan,nan,nan,0,0.200000000
0.400384903,19968,3107,0,11523,8445,16857,1985,1913,1912,1244,668,8416,8441,1292,693,2.324334289,1.629049397,556.763209470,1854.585056475,7.702589035,22,0.000000000,nan,nan,0.000000000,23.472261000,12.916219999,0.360703001,1.043995000,14.167329999,0,0.200000000
0.500349283,19872,3255,0,11674,8198,16613,1954,1740,1740,1134,606,8419,8194,1275,679,2.331221993,1.688153807,463.802181604,1856.418826536,5.385875702,2,0.000000000,nan,nan,0.000000000,10.495384000,6.847745999,0.301024000,1.131328001,7.809688999,0,0.200000000
0.600585461,20160,3130,0,11518,8642,17026,1975,1635,1644,1044,600,8388,8638,1267,708,2.345537501,1.621157915,423.527219644,1856.065155891,7.640123367,35,0.000000000,nan,nan,0.000000000,24.669726999,14.295635998,0.351640998,0.240550999,15.772623001,0,0.200000000
0.700546503,20064,3376,0,11778,8286,16684,1958,1561,1563,1010,553,8401,8283,1248,710,2.342937276,1.673182897,371.423428974,1816.718697333,7.352113724,22,0.000000000,nan,nan,0.000000000,22.630851001,15.706407003,0.340478000,0.348759000,17.092040000,0,0.200000000
0.800366879,19872,3164,0,11571,8301,16704,1954,1515,1523,991,532,8407,8297,1277,677,2.350327737,1.654279624,337.444020705,1791.387096488,6.298303604,3,0.000000000,nan,nan,0.000000000,7.976161000,5.700552001,0.181556998,0.205414000,6.330605000,0,0.200000000
0.901195049,19584,3187,0,11609,7975,16393,1963,1489,1487,949,538,8421,7972,1269,694,2.347468814,1.751927464,358.795549044,1721.483573833,7.595777512,31,0.000000000,nan,nan,0.000000000,25.261648001,16.080792004,0.493317000,0.387127000,17.807360000,0,0.200000000
1.000173092,20448,3251,0,11839,8609,17193,2060,1565,1562,1003,559,8588,8605,1346,714,2.380619538,1.705821487,376.912456099,1831.931623149,6.092071533,19,0.000000000,nan,nan,0.000000000,21.971986000,12.970865999,0.365970000,0.255363999,14.115574000,0,0.200000000
1.100026608,20064,3197,0,11786,8278,16863,2017,1475,1474,936,538,8585,8278,1311,706,2.331929829,1.762385125,354.630868887,1659.407141864,8.430957794,26,0.000000000,nan,nan,0.000000000,25.953936001,16.822019001,0.394420998,0.410908000,18.217762999,0,0.200000000
1.200360060,20064,3255,0,11859,8205,16805,2032,1474,1477,948,529,8600,8205,1344,688,2.359848115,1.730113902,337.815361606,1608.097326971,6.186962128,20,0.000000000,nan,nan,0.000000000,13.229460999,5.574819001,0.164479998,0.187087000,6.187072000,0,0.200000000
1.300290108,19968,3126,0,11545,8423,16838,2033,1423,1423,931,492,8415,8423,1326,707,2.366547275,1.716375556,344.800147513,1528.663686449,6.879091263,22,0.000000000,nan,nan,0.000000000,17.414314001,8.475045002,0.184205999,0.188237000,9.210250000,0,0.200000000
1.400139093,20064,3233,0,11754,8310,16827,2034,1413,1410,917,493,8521,8306,1338,696,2.382241477,1.713528807,333.006629711,1469.569535164,6.771326065,19,0.000000000,nan,nan,0.000000000,12.775885001,6.197874001,0.160714000,0.188509001,6.775299000,0,0.200000000
1.500184298,19296,2593,0,11020,8276,16699,2029,1374,1367,881,486,8427,8272,1314,715,2.373310382,1.688211181,316.755802546,1487.219163689,8.527040482,16,0.000000000,nan,nan,0.000000000,12.877367000,5.382126999,0.147514998,0.174497000,5.961096000,0,0.200000000
1.599699259,20832,3584,0,12256,8576,17244,2029,1386,1387,880,507,8668,8576,1324,705,2.356049104,1.688196202,308.554196278,1558.900539598,6.734848022,12,0.000000000,nan,nan,0.000000000,23.062943999,15.571815004,0.299356001,0.182198000,16.666260999,0,0.200000000
1.700574636,19584,2577,0,11239,8345,17003,2018,1350,1353,873,480,8662,8341,1312,706,2.332309033,1.596929827,311.973442013,1487.329180621,6.298780441,21,0.000000000,nan,nan,0.000000000,24.688003999,15.933458999,0.316150003,0.257496000,17.061342000,0,0.200000000
1.801282883,19776,2720,0,11388,8388,17052,1973,1304,1305,845,460,8668,8384,1280,693,2.349692982,1.605074924,280.929177149,1529.827825342,6.826400757,24,0.000000000,nan,nan,0.000000000,22.699075000,14.309821001,0.229862000,0.176264000,15.196349999,0,0.200000000
1.899416447,19392,2806,0,11211,8181,16582,2006,1308,1306,851,455,8401,8181,1302,704,2.384824145,1.675698325,268.057172622,1570.654367237,8.702993393,12,0.000000000,nan,nan,0.000000000,28.890174000,21.487546001,0.512873999,0.237666000,23.456854000,0,0.200000000
