Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:33 PM  1000    122883    7.00    2.00    0.00    0.00    9.00    14   5423.00      0.00 2595568  166692   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:34 PM  1000    122883   25.00    3.00    0.00    0.00   28.00    12   8149.00      0.00 2598036  197048   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:35 PM  1000    122883   31.00    2.00    0.00    0.00   33.00     0   4096.00      0.00 2598056  210552   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:36 PM  1000    122883   28.71    1.98    0.00    0.00   30.69    14   2017.82      0.00 2598056  209744   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:37 PM  1000    122883   29.00    2.00    0.00    0.00   31.00    14   2305.00      0.00 2598056  217304   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:38 PM  1000    122883   26.00    1.00    0.00    0.00   27.00    14   1749.00      0.00 2598056  216936   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:39 PM  1000    122883   25.00    2.00    0.00    0.00   27.00     2   1939.00      0.00 2596488  214420   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:40 PM  1000    122883   28.00    2.00    0.00    0.00   30.00     2   2531.00      0.00 2597968  218452   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:41 PM  1000    122883   25.00    2.00    0.00    0.00   27.00     2   1212.00      0.00 2598652  219128   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:42 PM  1000    122883   31.00    1.00    0.00    0.00   32.00     8   1448.00      0.00 2598824  219400   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:43 PM  1000    122883   30.00    1.00    0.00    0.00   31.00     8   1282.00      0.00 2598824  217572   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:44 PM  1000    122883   25.00    2.00    0.00    0.00   27.00    12   1059.00      0.00 2598824  221604   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:45 PM  1000    122883   28.00    2.00    0.00    0.00   30.00    12    758.00      0.00 2599060  217664   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:46 PM  1000    122883   28.00    2.00    0.00    0.00   30.00     2   2176.00      0.00 2599060  221592   0.68  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:47 PM  1000    122883   21.00    1.00    0.00    0.00   22.00     4   1086.00      0.00 2599668  225432   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:48 PM  1000    122883   29.00    2.00    0.00    0.00   31.00     4   1249.00      0.00 2599668  226456   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:52:49 PM  1000    122883   31.00    1.00    0.00    0.00   32.00     6   1452.00      0.00 2602556  226620   0.70  fastlio_mapping

