Linux 6.8.0-87-generic (jschoi) 	09/07/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:06 PM  1000   2807798    5.00    3.00    0.00    0.00    8.00     2   4749.00      0.00 2594856  166616   0.51  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:07 PM  1000   2807798   22.00    3.00    0.00    0.00   25.00     4   8140.00      0.00 2595716  193056   0.59  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:08 PM  1000   2807798   19.00    3.00    0.00    0.00   22.00     6   3427.00      0.00 2597304  196844   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:09 PM  1000   2807798   20.00    3.00    0.00    0.00   23.00     6   3950.00      0.00 2597312  203072   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:10 PM  1000   2807798   18.00    3.00    0.00    0.00   21.00     6   2842.00      0.00 2597312  204680   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:11 PM  1000   2807798   21.00    1.00    0.00    0.00   22.00    10   1571.00      0.00 2597312  208216   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:12 PM  1000   2807798   19.00    2.00    0.00    0.00   21.00     6   1603.00      0.00 2597312  211176   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:13 PM  1000   2807798   19.00    2.00    0.00    0.00   21.00     6    829.00      0.00 2597312  210272   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:14 PM  1000   2807798   15.00    3.00    0.00    0.00   18.00     2    988.00      0.00 2597312  208896   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:15 PM  1000   2807798   21.00    1.00    0.00    0.00   22.00     6   1363.00      0.00 2597312  210512   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:16 PM  1000   2807798   19.00    2.00    0.00    0.00   21.00     4   1767.00      0.00 2597312  210200   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:17 PM  1000   2807798   17.00    2.00    0.00    0.00   19.00     2    918.00      0.00 2597312  208864   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:18 PM  1000   2807798   19.00    2.00    0.00    0.00   21.00     8   2513.00      0.00 2597328  212152   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:19 PM  1000   2807798   21.00    2.00    0.00    0.00   23.00     2   1347.00      0.00 2596584  208196   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:20 PM  1000   2807798   20.00    4.00    0.00    0.00   24.00     2   2543.00      0.00 2597412  203056   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:20:21 PM  1000   2807798   15.00    2.00    0.00    0.00   17.00     0   2847.00      0.00 2597412  204368   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
