Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:25 PM  1000    119272    9.00    2.00    0.00    0.00   11.00     2   6570.00      0.00 2595564  171764   0.53  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:26 PM  1000    119272   29.00    3.00    0.00    0.00   32.00     4   6402.00      0.00 2597804  188040   0.58  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:27 PM  1000    119272   26.00    3.00    0.00    0.00   29.00     4   4626.00      0.00 2597804  202164   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:28 PM  1000    119272   26.00    2.00    0.00    0.00   28.00     6   2249.00      0.00 2598356  207288   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:29 PM  1000    119272   27.00    3.00    0.00    0.00   30.00     8   2358.00      0.00 2596436  207144   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:30 PM  1000    119272   25.00    4.00    0.00    0.00   29.00    10   4173.00      0.00 2597856  211496   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:31 PM  1000    119272   27.00    2.00    0.00    0.00   29.00     8   2099.00      0.00 2598444  208800   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:32 PM  1000    119272   24.00    3.00    0.00    0.00   27.00    12   1157.00      0.00 2598444  209588   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:33 PM  1000    119272   24.00    2.00    0.00    0.00   26.00     0   2410.00      0.00 2598444  211772   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:34 PM  1000    119272   25.00    4.00    0.00    0.00   29.00     0   2398.00      0.00 2600048  212296   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:35 PM  1000    119272   26.00    3.00    0.00    0.00   29.00    12   1489.00      0.00 2600048  210660   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:36 PM  1000    119272   23.00    2.00    0.00    0.00   25.00    14   1758.00      0.00 2600048  211616   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:37 PM  1000    119272   26.00    4.00    0.00    0.00   30.00     6   4204.00      0.00 2601168  216036   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:38 PM  1000    119272   26.00    2.00    0.00    0.00   28.00    14   3157.00      0.00 2601272  218184   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:39 PM  1000    119272   25.00    3.00    0.00    0.00   28.00     0   1740.00      0.00 2601380  219940   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:40 PM  1000    119272   27.00    2.00    0.00    0.00   29.00    12   1241.00      0.00 2601492  224740   0.69  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
04:45:41 PM  1000    119272   26.00    4.00    0.00    0.00   30.00     2   1172.00      0.00 2603032  228020   0.70  fastlio_mapping

