Linux 6.8.0-87-generic (jschoi) 	09/05/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:08 PM  1000    868451    3.96    2.97    0.00    0.00    6.93    11   2985.15      0.00 2593932  159800   0.49  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:09 PM  1000    868451   27.00    3.00    0.00    0.00   30.00     4   7348.00      0.00 2596772  182440   0.56  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:10 PM  1000    868451   25.00    3.00    0.00    0.00   28.00    14   4865.00      0.00 2597440  195844   0.60  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:11 PM  1000    868451   29.00    2.00    0.00    0.00   31.00    14   2731.00      0.00 2597440  202788   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:12 PM  1000    868451   27.00    2.00    0.00    0.00   29.00     0   2596.00      0.00 2597440  204460   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:13 PM  1000    868451   23.00    2.00    0.00    0.00   25.00    14   1631.00      0.00 2597440  205372   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:14 PM  1000    868451   27.00    3.00    0.00    0.00   30.00     0   2790.00      0.00 2597440  202672   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:15 PM  1000    868451   26.00    3.00    0.00    0.00   29.00     0   2667.00      0.00 2597440  204572   0.63  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:16 PM  1000    868451   22.00    3.00    0.00    0.00   25.00     8   2895.00      0.00 2597920  201628   0.62  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:17 PM  1000    868451   26.00    2.00    0.00    0.00   28.00     6   3370.00      0.00 2597600  207468   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:18 PM  1000    868451   26.00    2.00    0.00    0.00   28.00     6   2354.00      0.00 2599176  210136   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:19 PM  1000    868451   29.00    2.00    0.00    0.00   31.00     6   2951.00      0.00 2599176  208680   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:20 PM  1000    868451   22.00    3.00    0.00    0.00   25.00     6   2848.00      0.00 2599176  214160   0.66  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:21 PM  1000    868451   23.00    2.00    0.00    0.00   25.00     6   3026.00      0.00 2599176  208620   0.64  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:22 PM  1000    868451   28.00    3.00    0.00    0.00   31.00     6   4238.00      0.00 2601476  212076   0.65  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:23 PM  1000    868451   26.00    2.00    0.00    0.00   28.00     6   1550.00      0.00 2601960  216796   0.67  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
07:12:24 PM  1000    868451   26.00    2.00    0.00    0.00   28.00    12   1191.00      0.00 2601960  221212   0.68  fastlio_mapping

