Linux 6.8.0-87-generic (jschoi) 	09/04/2026 	_x86_64_	(24 CPU)

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:07 PM  1000     48949   10.00    3.00    0.00    0.00   13.00    14   5387.00      0.00 2595556  169704   0.52  fastlio_mapping
02:28:31 PM  1000     48949   22.00    2.00    0.00    0.00   24.00     8    891.00      0.00 2604572  233756   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:32 PM  1000     48949   22.00    1.00    0.00    0.00   23.00     4    218.00      0.00 2604648  234332   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:33 PM  1000     48949   23.00    2.00    0.00    0.00   25.00     8    919.00      0.00 2604724  235588   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:34 PM  1000     48949   21.00    3.00    0.00    0.00   24.00    14    668.00      0.00 2604800  235740   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:35 PM  1000     48949   25.00    1.00    0.00    0.00   26.00    14    704.00      0.00 2604876  236080   0.72  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:36 PM  1000     48949   20.00    2.00    0.00    0.00   22.00    14    948.00      0.00 2604948  237192   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:37 PM  1000     48949   24.00    2.00    0.00    0.00   26.00     0     36.00      0.00 2605020  237192   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:38 PM  1000     48949   22.00    2.00    0.00    0.00   24.00     0    745.00      0.00 2605092  237384   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:39 PM  1000     48949   24.00    3.00    0.00    0.00   27.00     6    902.00      0.00 2605164  238076   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:40 PM  1000     48949   20.00    3.00    0.00    0.00   23.00     8     34.00      0.00 2605232  238076   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:41 PM  1000     48949   21.00    4.00    0.00    0.00   25.00    14   1530.00      0.00 2608192  238220   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:42 PM  1000     48949   14.00    1.00    0.00    0.00   15.00    14   1093.00      0.00 2608268  239312   0.73  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:43 PM  1000     48949   23.00    2.00    0.00    0.00   25.00    14    838.00      0.00 2608348  239636   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:44 PM  1000     48949   16.00    2.00    0.00    0.00   18.00     4    857.00      0.00 2608428  239944   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:45 PM  1000     48949    9.00    1.00    0.00    0.00   10.00    10   1164.00      0.00 2608504  241248   0.74  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:46 PM  1000     48949   16.00    1.00    0.00    0.00   17.00     4   1551.00      0.00 2608584  244444   0.75  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:47 PM  1000     48949   20.00    2.00    0.00    0.00   22.00     4   1835.00      0.00 2608664  248228   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:48 PM  1000     48949   20.00    2.00    0.00    0.00   22.00     4   1123.00      0.00 2608748  249052   0.76  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:49 PM  1000     48949   20.00    2.00    0.00    0.00   22.00     4   2261.00      0.00 2608832  254276   0.78  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:50 PM  1000     48949   19.00    1.00    0.00    0.00   20.00     8   1669.00      0.00 2608912  257564   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:51 PM  1000     48949   20.00    2.00    0.00    0.00   22.00    10   1289.00      0.00 2608996  259060   0.79  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:52 PM  1000     48949   20.00    2.00    0.00    0.00   22.00     6   1730.00      0.00 2609084  262056   0.80  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:53 PM  1000     48949   20.00    2.00    0.00    0.00   22.00     6   1197.00      0.00 2609168  262672   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:54 PM  1000     48949   21.00    2.00    0.00    0.00   23.00     0   1468.00      0.00 2609260  264548   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:55 PM  1000     48949   12.00    1.00    0.00    0.00   13.00     0   1093.00      0.00 2609352  264752   0.81  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:56 PM  1000     48949   21.00    1.00    0.00    0.00   22.00     4   1314.00      0.00 2609444  265708   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:57 PM  1000     48949   19.00    2.00    0.00    0.00   21.00     4   1661.00      0.00 2609536  267644   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:58 PM  1000     48949   18.00    2.00    0.00    0.00   20.00     4   1402.00      0.00 2609624  268772   0.82  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:28:59 PM  1000     48949   18.00    0.00    0.00    0.00   18.00     6   1173.00      0.00 2609700  269084   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:29:00 PM  1000     48949   17.00    2.00    0.00    0.00   19.00     6   1190.00      0.00 2609776  269236   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:29:01 PM  1000     48949   18.00    1.00    0.00    0.00   19.00     4   1209.00      0.00 2609852  269476   0.83  fastlio_mapping

# Time        UID       PID    %usr %system  %guest   %wait    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:29:02 PM  1000     48949   18.00    2.00    0.00    0.00   20.00    10   1276.00      0.00 2609928  269820   0.83  fastlio_mapping

